cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	50575	2.11073	0.5	-33.3057	-101.328	0	-0.983491	0.180955	0	None	None
ChainingRodShaped	49531	2.13919	0.5	79.2411	-48.0126	0	-0.343057	-0.939315	0	None	None
ChainingRodShaped	23621	4.46508	0.5	-63.3168	-77.5303	0	-0.869227	0.494413	0	None	None
ChainingRodShaped	35005	3.42543	0.5	-34.6789	-83.7259	0	-0.263909	-0.964548	0	None	None
ChainingRodShaped	29469	2.78299	0.5	115.124	-0.121495	0	0.127481	-0.991841	0	29470	None
ChainingRodShaped	15147	3.7622	0.5	83.7553	80.9416	0	-0.100454	0.994942	0	41357	None
ChainingRodShaped	23571	3.08664	0.5	12.6049	-8.7661	0	-0.392735	0.919652	0	23572	None
ChainingRodShaped	31053	3.34037	0.5	113.881	3.03105	0	0.107903	-0.994161	0	31054	None
ChainingRodShaped	18133	4.91269	0.5	3.4281	71.8556	0	-0.52608	0.850435	0	18134	None
ChainingRodShaped	38417	3.37961	0.5	50.7459	-104.073	0	-0.853147	-0.52167	0	None	None
ChainingRodShaped	42215	2.49113	0.5	112.995	3.63003	0	0.0995128	-0.995036	0	42216	None
ChainingRodShaped	10463	4.31873	0.5	46.8484	71.6977	0	-0.118216	-0.992988	0	32917	None
ChainingRodShaped	43257	2.80108	0.5	44.1968	58.2278	0	0.64029	-0.768133	0	None	None
ChainingRodShaped	29839	3.91308	0.5	39.4663	-13.9035	0	-0.416549	0.909113	0	None	None
ChainingRodShaped	26407	4.17203	0.5	38.0525	-92.0938	0	0.993628	0.112712	0	None	None
ChainingRodShaped	41765	3.34003	0.5	21.9387	-36.733	0	0.278627	-0.960399	0	None	None
ChainingRodShaped	26697	4.78089	0.5	-135.342	-24.6544	0	-0.22276	-0.974873	0	None	None
ChainingRodShaped	18513	3.77304	0.5	14.8457	-12.6782	0	-0.388161	0.921592	0	45279	None
ChainingRodShaped	31255	3.1155	0.5	83.0799	-37.3517	0	0.243998	-0.969776	0	31256	None
ChainingRodShaped	23341	4.48605	0.5	40.2184	95.6266	0	-0.172502	-0.985009	0	23342	None
ChainingRodShaped	35189	2.56888	0.5	84.8672	142.985	0	0.43656	0.899675	0	35190	None
ChainingRodShaped	21993	3.40449	0.5	-75.3758	121.628	0	-0.951379	0.308022	0	21994	None
ChainingRodShaped	35867	3.44572	0.5	-144.148	78.3404	0	0.432493	0.901637	0	None	None
ChainingRodShaped	28581	3.03617	0.5	17.908	-18.4999	0	-0.352613	0.935769	0	28582	None
ChainingRodShaped	38327	3.14579	0.5	-107.237	-65.6581	0	-0.605576	-0.795788	0	None	None
ChainingRodShaped	28395	3.38326	0.5	94.7752	118.8	0	0.443381	0.896333	0	28396	None
ChainingRodShaped	47803	2.32706	0.5	36.1262	-44.2845	0	-0.152131	0.98836	0	None	None
ChainingRodShaped	36595	3.02593	0.5	35.3926	73.8639	0	0.615642	-0.788026	0	None	None
ChainingRodShaped	20819	4.89539	0.5	9.43449	79.5843	0	-0.373197	0.927752	0	20820	None
ChainingRodShaped	36785	4.17574	0.5	-22.4553	-41.2354	0	-0.401929	-0.915671	0	None	None
ChainingRodShaped	40523	3.03396	0.5	-83.8005	-66.0118	0	0.725792	-0.687914	0	None	None
ChainingRodShaped	47761	2.5421	0.5	64.7865	-36.0717	0	0.669362	0.742937	0	None	None
ChainingRodShaped	37003	2.86571	0.5	35.0803	-105.243	0	0.999994	-0.00353672	0	37004	None
ChainingRodShaped	43915	2.32717	0.5	34.6796	-75.0814	0	0.238014	-0.971262	0	43916	None
ChainingRodShaped	46163	2.72808	0.5	-58.3488	153.395	0	-0.688614	-0.725128	0	None	None
