cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	4595	4.28604	0.5	-21.832	41.831	0	0.351296	-0.936265	0	None	None
ChainingRodShaped	4221	2.91115	0.5	23.6515	31.0761	0	0.374597	-0.927188	0	4222	None
ChainingRodShaped	4563	4.61025	0.5	4.7338	32.0007	0	0.288144	-0.957587	0	None	None
ChainingRodShaped	4217	2.97343	0.5	-35.6152	38.4276	0	0.879467	-0.47596	0	4218	None
ChainingRodShaped	4537	4.69547	0.5	13.0486	20.9512	0	0.998065	-0.0621836	0	None	None
ChainingRodShaped	4213	4.26641	0.5	-12.5886	35.6609	0	-0.428594	0.903497	0	4214	None
ChainingRodShaped	4211	3.88856	0.5	-7.30731	27.5411	0	0.444142	0.895956	0	4212	None
ChainingRodShaped	4209	3.39933	0.5	11.6415	31.9475	0	0.941376	-0.337358	0	4210	None
ChainingRodShaped	4207	3.84411	0.5	25.4704	35.4567	0	0.0691413	-0.997607	0	4208	None
ChainingRodShaped	4579	4.35923	0.5	-10.9096	34.4267	0	0.429173	-0.903222	0	None	None
ChainingRodShaped	4203	4.56369	0.5	27.1222	43.0325	0	-0.89158	0.452864	0	4204	None
ChainingRodShaped	4683	2.84385	0.5	-4.54643	44.7368	0	0.276368	-0.961052	0	None	None
ChainingRodShaped	4653	3.27458	0.5	3.17249	38.955	0	-0.564024	-0.825758	0	None	None
ChainingRodShaped	4197	3.52873	0.5	-35.6723	50.0774	0	0.807149	0.590348	0	4198	None
ChainingRodShaped	4717	2.49607	0.5	-27.7735	41.4545	0	0.282849	0.959164	0	None	None
ChainingRodShaped	4455	4.19778	0.5	32.7513	44.5118	0	-0.993237	0.116104	0	None	None
ChainingRodShaped	4735	2.22672	0.5	-14.5698	22.3908	0	-0.578509	-0.815676	0	None	None
ChainingRodShaped	4365	4.18515	0.5	-21.775	19.4534	0	-0.7033	-0.710893	0	None	None
ChainingRodShaped	4569	3.64747	0.5	-2.11152	22.7571	0	-0.876494	0.481412	0	None	None
ChainingRodShaped	4185	4.66382	0.5	17.604	43.2992	0	0.995774	-0.0918367	0	4186	None
ChainingRodShaped	4697	3.01206	0.5	7.912	26.3359	0	-0.992952	0.11852	0	None	None
ChainingRodShaped	4181	4.21393	0.5	-17.654	32.5729	0	0.44508	0.895491	0	4182	None
ChainingRodShaped	4625	3.75302	0.5	7.68976	29.3911	0	-0.645709	-0.763584	0	None	None
ChainingRodShaped	4177	3.9774	0.5	-34.3503	30.4751	0	-0.699921	-0.714221	0	4178	None
ChainingRodShaped	4175	4.64345	0.5	28.2674	29.4453	0	-0.300626	-0.953742	0	4176	None
ChainingRodShaped	4173	3.07622	0.5	7.3775	47.3018	0	-0.999836	0.0181371	0	4174	None
ChainingRodShaped	4457	4.48162	0.5	-28.9966	45.416	0	0.858454	0.51289	0	None	None
ChainingRodShaped	4169	4.6474	0.5	34.7601	35.8028	0	-0.0705044	-0.997511	0	4170	None
ChainingRodShaped	4759	2.22074	0.5	23.0783	28.5986	0	0.396455	-0.918054	0	None	None
ChainingRodShaped	4741	2.30967	0.5	-16.256	25.3196	0	0.277067	0.96085	0	None	None
ChainingRodShaped	4485	4.22372	0.5	-24.3154	43.5264	0	-0.659729	0.751503	0	None	None
ChainingRodShaped	4161	4.08694	0.5	-4.34979	42.3867	0	-0.932078	0.362258	0	4162	None
ChainingRodShaped	4159	4.40322	0.5	15.327	47.9209	0	-0.989098	0.147258	0	4160	None
ChainingRodShaped	4157	3.79612	0.5	28.4359	46.9943	0	0.849825	-0.527065	0	4158	None
ChainingRodShaped	4645	3.3709	0.5	7.84246	49.8133	0	0.435821	0.900034	0	None	None
ChainingRodShaped	4153	3.90444	0.5	-22.2164	28.0698	0	0.276762	0.960938	0	4154	None
ChainingRodShaped	4663	2.54344	0.5	34.1055	47.0876	0	-0.995728	-0.0923369	0	None	None
ChainingRodShaped	4567	4.59797	0.5	-33.9588	43.3608	0	-0.0698746	-0.997556	0	None	None
ChainingRodShaped	4609	2.82884	0.5	-4.77001	26.2706	0	-0.385723	-0.922615	0	None	None
ChainingRodShaped	4547	4.24602	0.5	-6.33147	24.7217	0	-0.112418	0.993661	0	None	None
ChainingRodShaped	4143	3.95893	0.5	-23.8718	39.9844	0	0.645536	-0.76373	0	4144	None
ChainingRodShaped	4141	4.67134	0.5	-18.9548	36.3626	0	-0.922582	0.385801	0	4142	None
ChainingRodShaped	4139	4.61816	0.5	24.068	44.4656	0	0.719723	0.694261	0	4140	None
ChainingRodShaped	4633	3.45461	0.5	26.5733	32.8175	0	0.418029	0.908434	0	None	None
ChainingRodShaped	4135	3.33392	0.5	-7.80593	47.3835	0	0.182205	-0.983261	0	4136	None
ChainingRodShaped	4133	3.38674	0.5	11.4452	24.3591	0	0.975148	-0.221555	0	4134	None
ChainingRodShaped	4131	3.62188	0.5	-9.25707	20.0122	0	-0.965488	0.260447	0	4132	None
ChainingRodShaped	4581	4.50162	0.5	0.130351	45.6995	0	-0.86203	-0.506858	0	None	None
ChainingRodShaped	4127	4.32453	0.5	7.06923	38.5508	0	0.922109	0.386931	0	4128	None
ChainingRodShaped	4509	4.84744	0.5	-29.0963	36.4971	0	-0.987326	0.158706	0	None	None
