cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	19125	4.8596	0.5	259.578	-110.672	0	0.838216	-0.545338	0	19126	None
ChainingRodShaped	19261	4.52712	0.5	103.813	-30.5412	0	-0.995938	0.0900388	0	None	None
ChainingRodShaped	27327	3.46498	0.5	112.179	-42.0597	0	0.62693	0.779075	0	None	None
ChainingRodShaped	43447	2.23081	0.5	-10.6595	206.688	0	-0.998089	-0.0617883	0	43448	21284
ChainingRodShaped	29201	4.98177	0.5	129.736	72.373	0	-0.171336	0.985213	0	None	None
ChainingRodShaped	32579	3.07151	0.5	54.7778	-99.5412	0	-0.932982	0.359922	0	32580	22010
ChainingRodShaped	34409	3.05097	0.5	88.5729	-67.1119	0	0.470561	0.882367	0	None	None
ChainingRodShaped	32837	3.8881	0.5	132.854	17.9256	0	0.450368	0.892843	0	None	None
ChainingRodShaped	35227	3.64369	0.5	-6.94461	159.404	0	0.979036	0.203689	0	None	None
ChainingRodShaped	24013	4.87007	0.5	36.9456	-66.0708	0	-0.886316	0.463081	0	None	None
ChainingRodShaped	24295	4.2646	0.5	-115.086	-101.779	0	0.326238	-0.945287	0	24296	44314
ChainingRodShaped	22653	3.29027	0.5	93.6826	158.674	0	-0.44413	-0.895963	0	22654	19302
ChainingRodShaped	22517	4.51617	0.5	15.0672	170.835	0	-0.925288	0.379266	0	None	None
ChainingRodShaped	26267	4.75494	0.5	50.3695	131.286	0	-0.875231	-0.483706	0	None	None
ChainingRodShaped	39257	2.71468	0.5	-81.3999	138.144	0	0.801164	-0.598445	0	None	None
ChainingRodShaped	39325	3.09367	0.5	70.031	15.4136	0	-0.814144	-0.580663	0	None	None
ChainingRodShaped	41571	2.20638	0.5	88.3468	-97.8255	0	-0.196147	0.980575	0	41572	15690
ChainingRodShaped	24711	4.0181	0.5	-0.375963	-73.0825	0	0.844999	0.534767	0	None	None
ChainingRodShaped	27767	3.27968	0.5	-21.7455	-24.811	0	0.651071	-0.759017	0	None	None
ChainingRodShaped	41715	2.75897	0.5	41.9102	-35.2158	0	-0.831243	-0.555909	0	None	None
ChainingRodShaped	28361	3.52253	0.5	-106.542	146.977	0	-0.801465	-0.598041	0	28362	24418
ChainingRodShaped	27773	4.73457	0.5	127.291	74.4007	0	-0.768022	-0.640423	0	None	None
ChainingRodShaped	23351	4.27128	0.5	116.752	107.109	0	0.0418747	0.999123	0	None	None
ChainingRodShaped	43901	2.27715	0.5	82.4224	154.145	0	0.705593	0.708617	0	None	None
ChainingRodShaped	46015	2.03382	0.5	117.593	181.072	0	0.93569	0.352824	0	46016	22958
ChainingRodShaped	41751	2.52422	0.5	85.3026	130.925	0	0.784113	0.620618	0	None	None
ChainingRodShaped	29645	2.69178	0.5	127.065	-20.0404	0	-0.409257	-0.912419	0	29646	20794
ChainingRodShaped	39099	3.11295	0.5	64.6654	-85.2963	0	-0.488747	-0.872425	0	None	None
ChainingRodShaped	39951	2.49896	0.5	41.2917	-41.326	0	0.828046	0.56066	0	None	None
ChainingRodShaped	33565	3.66004	0.5	134.285	16.7115	0	-0.0219398	0.999759	0	None	None
ChainingRodShaped	28409	3.09074	0.5	-148.02	34.8589	0	-0.0151737	0.999885	0	28410	35162
ChainingRodShaped	38953	3.14336	0.5	-26.7828	-38.2851	0	0.795097	0.606483	0	None	None
ChainingRodShaped	37051	3.52119	0.5	34.8632	10.928	0	-0.152342	-0.988328	0	None	None
ChainingRodShaped	22777	3.76801	0.5	-125.607	18.9435	0	0.895088	-0.445889	0	None	None
ChainingRodShaped	30519	2.9835	0.5	-31.4303	131.491	0	0.463328	0.886187	0	None	None
ChainingRodShaped	24359	4.21085	0.5	94.1161	-52.6828	0	0.849803	-0.5271	0	None	None
ChainingRodShaped	25809	4.88599	0.5	-4.96857	-3.78589	0	-0.341338	-0.939941	0	None	None
ChainingRodShaped	22797	3.07068	0.5	122.135	-36.8489	0	-0.22145	-0.975172	0	22798	22108
ChainingRodShaped	43567	2.41742	0.5	-2.90627	-82.431	0	0.890612	0.454765	0	None	None
ChainingRodShaped	27017	4.98434	0.5	115.894	107.641	0	-0.0427132	-0.999087	0	None	None
ChainingRodShaped	41319	2.74563	0.5	92.3362	33.565	0	-0.949349	-0.314224	0	None	None
ChainingRodShaped	6907	4.99502	0.5	-42.3386	-118.835	0	0.79376	0.608231	0	37843	28904
ChainingRodShaped	26221	3.36715	0.5	99.03	63.3896	0	-0.465185	-0.885214	0	None	None
ChainingRodShaped	29987	3.28723	0.5	48.7114	-77.8379	0	0.95644	-0.29193	0	None	None
ChainingRodShaped	35015	3.3792	0.5	-103.461	130.45	0	-0.950103	-0.311936	0	None	None
ChainingRodShaped	8111	4.54062	0.5	-148.115	70.4996	0	-0.139092	-0.99028	0	40489	31780
ChainingRodShaped	24841	3.96597	0.5	-133.025	109.236	0	0.474203	0.880415	0	24842	23932
ChainingRodShaped	39863	2.92619	0.5	136.13	45.6294	0	0.776672	0.629905	0	None	None
ChainingRodShaped	39575	2.93178	0.5	-45.3128	160.221	0	0.837498	-0.546441	0	None	None
ChainingRodShaped	18961	4.85534	0.5	7.9961	-8.54169	0	0.730004	-0.683443	0	None	None
ChainingRodShaped	30667	3.04266	0.5	8.68584	22.5248	0	-0.0321875	-0.999482	0	None	None
ChainingRodShaped	33171	4.18346	0.5	-42.3598	-43.3953	0	-0.991281	-0.131762	0	None	None
ChainingRodShaped	21777	3.44295	0.5	14.262	229.44	0	0.516893	-0.85605	0	21778	19504
ChainingRodShaped	42743	2.23375	0.5	-11.358	162.357	0	0.973569	0.228394	0	None	None
