cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	487	3.85336	0.5	121.048	-31.5762	0	0.891788	-0.452453	0	935	None
ChainingRodShaped	1175	3.32677	0.5	23.7514	25.9575	0	-0.561434	-0.827521	0	None	None
ChainingRodShaped	1075	3.95724	0.5	20.9192	21.4968	0	0.843181	0.537629	0	None	None
ChainingRodShaped	645	4.64971	0.5	-11.5135	84.526	0	0.893452	0.449159	0	646	884
ChainingRodShaped	907	4.15675	0.5	26.5658	39.4177	0	-0.348935	0.937147	0	None	None
ChainingRodShaped	769	3.68097	0.5	36.89	22.7298	0	0.252929	-0.967485	0	770	840
ChainingRodShaped	861	4.76931	0.5	12.9536	19.4647	0	0.828685	-0.559716	0	None	None
ChainingRodShaped	873	3.62006	0.5	22.5247	36.3883	0	0.999981	-0.00615727	0	None	None
ChainingRodShaped	981	4.23094	0.5	-14.3154	57.3763	0	0.268271	0.963344	0	None	None
ChainingRodShaped	1145	3.62756	0.5	7.01158	22.6854	0	0.868598	-0.495518	0	None	None
ChainingRodShaped	941	3.21772	0.5	-65.2889	66.7909	0	0.98584	-0.167686	0	942	434
ChainingRodShaped	491	4.40987	0.5	33.6917	62.3831	0	0.216214	-0.976346	0	492	1260
ChainingRodShaped	1049	3.99253	0.5	0.0151278	60.0711	0	0.867157	0.498034	0	None	None
ChainingRodShaped	1407	2.08292	0.5	6.58403	56.6393	0	0.995821	-0.0913288	0	None	None
ChainingRodShaped	655	3.95192	0.5	-18.3021	67.266	0	-0.982855	-0.184378	0	None	None
ChainingRodShaped	1201	2.67815	0.5	19.8727	32.9876	0	0.750177	0.661237	0	None	None
ChainingRodShaped	1117	2.69707	0.5	66.5069	-7.28525	0	0.915003	-0.403447	0	1118	1114
ChainingRodShaped	1077	3.71809	0.5	-6.99834	17.3089	0	0.764644	-0.644453	0	None	None
ChainingRodShaped	1359	2.2114	0.5	-5.27522	29.5582	0	0.190942	-0.981601	0	None	None
ChainingRodShaped	1115	3.81367	0.5	2.09303	20.1702	0	0.854756	-0.519029	0	None	None
ChainingRodShaped	615	4.02301	0.5	-100.195	82.5808	0	0.866621	-0.498968	0	616	1042
ChainingRodShaped	1013	2.86589	0.5	28.0069	38.3784	0	-0.345477	0.938427	0	None	None
ChainingRodShaped	1167	2.83685	0.5	20.553	48.912	0	0.566113	0.824328	0	None	None
ChainingRodShaped	1311	2.45421	0.5	5.26557	62.1513	0	0.999546	0.0301349	0	None	None
ChainingRodShaped	715	4.72866	0.5	21.7129	82.2734	0	0.785894	-0.618361	0	716	322
ChainingRodShaped	747	3.72035	0.5	12.0667	60.3411	0	0.904311	0.426875	0	None	None
ChainingRodShaped	427	4.34647	0.5	35.0396	37.5734	0	0.0262454	-0.999656	0	963	388
ChainingRodShaped	831	3.53001	0.5	8.95007	19.2527	0	0.950328	0.311251	0	None	None
ChainingRodShaped	453	4.83378	0.5	4.06922	18.199	0	0.700921	0.713239	0	None	None
ChainingRodShaped	807	4.89675	0.5	23.3607	35.4053	0	0.999996	-0.00275566	0	None	None
ChainingRodShaped	389	4.63139	0.5	-44.8975	67.455	0	0.973257	0.229718	0	390	926
ChainingRodShaped	921	4.91136	0.5	-11.9137	28.7227	0	0.531062	-0.847333	0	None	None
ChainingRodShaped	1105	2.96134	0.5	1.18634	38.6809	0	0.859765	-0.51069	0	None	None
ChainingRodShaped	1199	2.53927	0.5	-28.7218	38.0718	0	-0.787398	-0.616445	0	None	None
ChainingRodShaped	1425	2.04088	0.5	-15.879	59.8292	0	0.225773	0.97418	0	None	None
ChainingRodShaped	673	4.03139	0.5	14.618	27.5274	0	0.628176	-0.778071	0	None	None
ChainingRodShaped	825	3.50329	0.5	-9.07637	36.308	0	0.674373	-0.738391	0	None	None
ChainingRodShaped	675	4.16179	0.5	100.182	-21.2951	0	0.907853	-0.419289	0	676	1314
ChainingRodShaped	1227	2.75068	0.5	-7.89699	15.7628	0	0.269387	-0.963032	0	None	None
ChainingRodShaped	1381	2.23209	0.5	24.7751	46.3429	0	0.993489	0.113926	0	None	None
ChainingRodShaped	791	4.99746	0.5	23.5539	30.9252	0	0.176993	0.984212	0	None	None
ChainingRodShaped	945	2.61453	0.5	50.8611	1.52596	0	0.795772	-0.605596	0	946	628
ChainingRodShaped	1265	2.90489	0.5	18.6857	49.6964	0	-0.568068	-0.822982	0	None	None
ChainingRodShaped	851	3.73928	0.5	7.57339	17.7726	0	0.950698	0.310119	0	None	None
ChainingRodShaped	961	4.59271	0.5	-27.1383	59.0753	0	-0.266551	0.963821	0	None	None
ChainingRodShaped	463	3.78319	0.5	-89.0711	76.2287	0	0.874767	-0.484544	0	1041	734
ChainingRodShaped	635	3.77534	0.5	-123.063	94.9423	0	0.892689	-0.450674	0	1261	950
ChainingRodShaped	1047	4.01004	0.5	26.5121	36.5194	0	0.918454	-0.395528	0	None	None
ChainingRodShaped	975	4.52069	0.5	-21.4007	63.7416	0	0.819277	0.573399	0	None	None
ChainingRodShaped	555	4.84708	0.5	2.12355	42.6476	0	0.856687	-0.515836	0	None	None
ChainingRodShaped	1379	2.14883	0.5	3.86778	46.0796	0	0.802266	-0.596967	0	None	None
ChainingRodShaped	1299	2.40252	0.5	-10.1413	25.5412	0	0.970513	-0.24105	0	None	None
ChainingRodShaped	987	2.613	0.5	4.56239	88.8425	0	0.999792	-0.0203742	0	988	754
ChainingRodShaped	995	3.61761	0.5	-14.7348	60.6051	0	0.0931029	0.995656	0	None	None
ChainingRodShaped	1183	2.81479	0.5	-28.0466	37.3661	0	-0.783201	-0.621769	0	None	None
ChainingRodShaped	927	3.09633	0.5	-12.1736	39.0512	0	0.462648	-0.886542	0	None	None
ChainingRodShaped	1069	4.03948	0.5	-4.55552	23.7393	0	-0.0513805	-0.998679	0	None	None
ChainingRodShaped	951	3.31215	0.5	18.8056	21.3871	0	-0.6957	-0.718332	0	None	None
ChainingRodShaped	1067	3.93784	0.5	-27.6919	27.8693	0	0.644348	-0.764732	0	None	None
ChainingRodShaped	1085	3.95978	0.5	5.96062	33.8918	0	0.914614	-0.404328	0	None	None
ChainingRodShaped	1083	3.98884	0.5	-17.3201	28.9852	0	0.777962	0.628311	0	None	None
ChainingRodShaped	579	3.51782	0.5	34.9648	50.8257	0	0.0165861	-0.999862	0	1259	964
ChainingRodShaped	1345	2.43173	0.5	-15.3435	67.591	0	0.224009	0.974587	0	None	None
ChainingRodShaped	1387	2.10395	0.5	1.60505	57.5391	0	0.888894	0.458113	0	None	None
ChainingRodShaped	697	4.5075	0.5	9.23692	61.1436	0	0.892766	0.45052	0	None	None
ChainingRodShaped	1089	3.73891	0.5	-0.425159	15.98	0	0.953358	0.301841	0	None	None
ChainingRodShaped	1059	3.96859	0.5	-18.8481	64.3266	0	0.815119	0.579294	0	None	None
ChainingRodShaped	859	4.58178	0.5	-2.60204	26.1321	0	0.22785	-0.973696	0	None	None
ChainingRodShaped	755	4.49214	0.5	-28.4865	74.4633	0	0.858949	0.512062	0	756	598
ChainingRodShaped	803	3.7555	0.5	12.092	18.1583	0	0.961997	-0.273059	0	None	None
ChainingRodShaped	713	3.7965	0.5	81.4147	-13.285	0	0.930006	-0.367543	0	714	696
ChainingRodShaped	971	3.32688	0.5	30.62	71.5156	0	0.438866	-0.898553	0	972	492
ChainingRodShaped	1361	2.37977	0.5	7.80549	30.7126	0	0.927899	0.372832	0	None	None
ChainingRodShaped	1249	2.72794	0.5	0.919019	47.5826	0	0.987944	-0.15481	0	None	None
ChainingRodShaped	1403	2.08248	0.5	20.2289	50.1917	0	0.565543	0.824719	0	None	None
ChainingRodShaped	1139	3.17344	0.5	-29.5196	25.547	0	0.648128	-0.761531	0	None	None
ChainingRodShaped	633	3.25532	0.5	110.266	-26.141	0	0.895283	-0.445498	0	1313	936
ChainingRodShaped	1435	2.01144	0.5	5.5958	48.0514	0	0.435183	-0.900342	0	None	None
ChainingRodShaped	1043	3.29034	0.5	0.953535	63.0501	0	0.996968	-0.0778135	0	None	None
ChainingRodShaped	819	3.37034	0.5	17.2808	25.4536	0	0.702493	0.711691	0	None	None
ChainingRodShaped	1239	2.70804	0.5	-17.2908	53.7068	0	0.220959	0.975283	0	None	None
ChainingRodShaped	1323	2.34923	0.5	-19.2715	53.7248	0	0.203081	0.979162	0	None	None
