cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	44956	2.09752	0.5	27.1532	-70.3383	0	0.939126	0.343574	0	None	None
ChainingRodShaped	17254	4.80026	0.5	-317.898	82.0387	0	-0.507426	0.861696	0	38206	None
ChainingRodShaped	21912	3.83148	0.5	-22.1353	185.969	0	0.294315	0.955708	0	21913	34043
ChainingRodShaped	25878	4.40353	0.5	97.832	9.85615	0	-0.866952	-0.498392	0	None	None
ChainingRodShaped	33370	4.00245	0.5	74.6855	-51.787	0	0.364117	-0.931353	0	None	None
ChainingRodShaped	20380	4.92164	0.5	95.6969	-39.2204	0	0.0392704	-0.999229	0	39660	31037
ChainingRodShaped	40298	2.36311	0.5	57.9426	-70.7081	0	0.51307	-0.858347	0	None	None
ChainingRodShaped	40528	2.97516	0.5	104.732	44.7216	0	0.314096	-0.949391	0	None	None
ChainingRodShaped	31764	3.9587	0.5	-2.41647	24.9643	0	-0.298183	0.954509	0	None	None
ChainingRodShaped	40636	2.50097	0.5	-159.093	-19.8292	0	0.0590527	-0.998255	0	40637	37363
ChainingRodShaped	32216	4.31597	0.5	72.0778	121.292	0	0.413474	-0.910516	0	None	None
ChainingRodShaped	40164	2.55048	0.5	99.7497	79.1845	0	-0.0188715	-0.999822	0	40165	31543
ChainingRodShaped	26208	4.96414	0.5	-143.238	9.16362	0	-0.971605	-0.23661	0	None	None
ChainingRodShaped	36954	2.56358	0.5	96.9859	30.0788	0	0.988497	0.151239	0	None	None
ChainingRodShaped	29358	3.04597	0.5	-14.3341	167.939	0	-0.951879	0.306473	0	29359	40923
ChainingRodShaped	16862	4.99114	0.5	57.9534	-2.94321	0	0.134876	-0.990862	0	None	None
ChainingRodShaped	25526	4.35353	0.5	80.7067	109.361	0	0.945243	-0.326368	0	None	None
ChainingRodShaped	33446	3.85035	0.5	-147.841	179.268	0	-0.997627	-0.0688449	0	33447	28565
ChainingRodShaped	40510	2.94906	0.5	-38.3087	59.2039	0	-0.253557	-0.967321	0	None	None
ChainingRodShaped	29204	3.15671	0.5	14.5867	-29.9547	0	0.771524	-0.6362	0	None	None
ChainingRodShaped	31506	4.1059	0.5	4.84372	38.6456	0	0.908954	-0.416897	0	None	None
ChainingRodShaped	24574	4.90266	0.5	21.2978	38.225	0	0.919966	-0.391998	0	None	None
ChainingRodShaped	24054	4.13623	0.5	49.7055	41.2274	0	-0.370749	0.928733	0	None	None
ChainingRodShaped	40126	2.9438	0.5	16.9731	-12.0208	0	-0.441768	-0.897129	0	None	None
ChainingRodShaped	33600	3.42997	0.5	44.1726	-110.676	0	-0.942803	0.33335	0	33601	20579
ChainingRodShaped	24114	3.7314	0.5	-19.1637	10.1797	0	0.990262	0.139219	0	None	None
ChainingRodShaped	38826	2.82656	0.5	-217.233	-54.7305	0	0.930925	0.365209	0	38827	37045
ChainingRodShaped	35062	2.94042	0.5	30.4626	151.032	0	-0.730867	0.68252	0	35063	34693
ChainingRodShaped	45184	2.21834	0.5	0.851187	12.6977	0	-0.165379	0.98623	0	None	None
