cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	40	3.32087	0.5	4.94407	41.0061	0	0.823729	0.566984	0	None	None
ChainingRodShaped	44	2.20812	0.5	37.8133	36.2778	0	0.835077	0.550133	0	45	None
ChainingRodShaped	36	3.67531	0.5	26.5136	28.8337	0	0.835077	0.550133	0	37	43
ChainingRodShaped	32	4.42668	0.5	1.63753	41.7998	0	0.99996	0.00899122	0	None	None
ChainingRodShaped	38	4.08714	0.5	-1.22496	42.5627	0	0.61468	0.788777	0	None	None
ChainingRodShaped	34	3.75209	0.5	19.4893	24.2063	0	0.835077	0.550133	0	35	37
ChainingRodShaped	30	4.82804	0.5	-4.77614	41.6961	0	0.773047	0.634348	0	None	None
ChainingRodShaped	42	2.15308	0.5	32.4879	32.7695	0	0.835077	0.550133	0	43	45
ChainingRodShaped	29	4.08867	0.5	-0.503571	39.5676	0	0.860101	0.510124	0	None	None
ChainingRodShaped	31	4.57498	0.5	-8.55181	40.1596	0	0.827448	0.561542	0	None	None
ChainingRodShaped	46	2.26335	0.5	-1.4297	40.325	0	0.912694	0.408644	0	None	None
ChainingRodShaped	35	3.67776	0.5	15.5534	21.6134	0	0.835077	0.550133	0	None	34
ChainingRodShaped	37	2.70353	0.5	23.0176	26.5306	0	0.835077	0.550133	0	34	36
ChainingRodShaped	39	3.8674	0.5	-4.58711	40.5594	0	0.77265	0.634832	0	None	None
ChainingRodShaped	41	2.86909	0.5	1.51804	39.552	0	0.788725	0.614746	0	None	None
ChainingRodShaped	43	2.24557	0.5	29.8184	31.0108	0	0.835077	0.550133	0	36	42
ChainingRodShaped	45	2.19977	0.5	35.1387	34.5158	0	0.835077	0.550133	0	42	44
ChainingRodShaped	47	2.24108	0.5	-4.42116	39.1026	0	0.887048	0.461677	0	None	None
