cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	7325	2.52346	0.5	191.638	-66.685	0	0.753036	-0.657979	0	7326	None
ChainingRodShaped	7469	2.47614	0.5	57.2855	10.5139	0	-0.281908	-0.959441	0	None	None
ChainingRodShaped	7905	2.61522	0.5	54.3456	-2.39778	0	0.757496	0.65284	0	None	None
ChainingRodShaped	3821	4.91808	0.5	-18.1843	139.011	0	0.559541	0.828802	0	3822	4984
ChainingRodShaped	8315	2.17784	0.5	59.8904	50.0274	0	0.0788523	0.996886	0	None	None
ChainingRodShaped	5113	3.99203	0.5	38.1205	-17.8893	0	-0.902091	-0.431546	0	5114	7506
ChainingRodShaped	5169	3.71432	0.5	35.0299	-16.8342	0	0.982766	-0.184853	0	None	None
ChainingRodShaped	5499	3.25731	0.5	61.9951	35.1428	0	0.965699	-0.259664	0	None	None
ChainingRodShaped	5767	2.9416	0.5	-10.8976	100.948	0	0.605789	0.795626	0	None	None
ChainingRodShaped	7831	2.43649	0.5	23.5286	-6.77564	0	0.402939	-0.915227	0	None	None
ChainingRodShaped	2569	4.84982	0.5	-89.4179	-8.7641	0	0.99757	0.0696679	0	5635	4894
ChainingRodShaped	8179	2.15876	0.5	74.1222	83.4983	0	-0.625234	-0.780437	0	8180	4362
ChainingRodShaped	6687	3.03895	0.5	12.7016	103.226	0	-0.125531	0.99209	0	None	None
ChainingRodShaped	7627	2.74466	0.5	26.7099	80.6941	0	0.542963	-0.839757	0	None	None
ChainingRodShaped	6455	3.39749	0.5	-45.5719	96.0665	0	-0.453978	-0.891013	0	None	None
ChainingRodShaped	4797	3.66414	0.5	43.9883	32.5099	0	-0.986767	-0.162146	0	None	None
ChainingRodShaped	7651	2.50597	0.5	59.0662	-44.4137	0	0.552594	0.833451	0	7652	4786
ChainingRodShaped	8085	2.17605	0.5	-4.95759	-19.118	0	0.75788	0.652394	0	None	None
ChainingRodShaped	4895	3.48772	0.5	-8.22062	7.60175	0	-0.627	-0.779019	0	None	None
ChainingRodShaped	5809	3.0341	0.5	14.9238	-2.81566	0	-0.224266	-0.974528	0	None	None
ChainingRodShaped	2195	4.41807	0.5	-92.0548	90.2929	0	0.142272	-0.989828	0	5103	5322
ChainingRodShaped	5147	4.6099	0.5	62.07	51.2897	0	-0.928503	0.371324	0	None	None
ChainingRodShaped	5237	3.5251	0.5	55.9318	69.6689	0	0.780049	0.625719	0	None	None
ChainingRodShaped	5383	3.6832	0.5	31.933	93.2698	0	0.978077	0.208241	0	None	None
ChainingRodShaped	7285	2.48588	0.5	70.9637	141.817	0	0.834812	-0.550536	0	7286	8428
ChainingRodShaped	6071	3.8182	0.5	43.0217	86.4975	0	0.624949	0.780666	0	None	None
ChainingRodShaped	5415	3.75478	0.5	65.6097	13.4587	0	-0.238887	-0.971047	0	5416	5480
ChainingRodShaped	7473	2.50721	0.5	30.9725	-18.1946	0	0.797303	-0.603579	0	None	None
ChainingRodShaped	3675	4.30369	0.5	16.4173	-8.21598	0	0.979809	0.199935	0	None	None
ChainingRodShaped	7471	3.03054	0.5	62.6313	33.9607	0	0.967569	-0.252607	0	None	None
ChainingRodShaped	5057	3.88171	0.5	-75.4716	52.3791	0	0.0538847	0.998547	0	5058	6428
ChainingRodShaped	7869	2.26345	0.5	-18.3821	-0.666937	0	-0.208994	-0.977917	0	None	None
ChainingRodShaped	8367	2.13095	0.5	25.4828	25.6101	0	0.710558	-0.703638	0	None	None
ChainingRodShaped	7349	2.4365	0.5	-65.2114	32.2204	0	-0.324274	-0.945963	0	None	None
ChainingRodShaped	5717	4.77453	0.5	-24.908	91.7344	0	0.958202	0.286092	0	None	None
ChainingRodShaped	5539	4.78739	0.5	46.4279	0.673326	0	0.857001	-0.515314	0	None	None
ChainingRodShaped	4691	3.45032	0.5	-6.71807	26.773	0	-0.238954	-0.971031	0	None	None
ChainingRodShaped	4585	4.22717	0.5	147.146	-23.8892	0	0.671988	-0.740562	0	4586	4194
ChainingRodShaped	3941	4.56576	0.5	-9.18419	-25.6879	0	0.685887	0.727708	0	None	None
ChainingRodShaped	3543	4.89093	0.5	59.0628	71.0985	0	-0.89147	0.453079	0	None	None
ChainingRodShaped	7531	2.43693	0.5	51.0327	34.8762	0	-0.843036	0.537857	0	None	None
ChainingRodShaped	6907	2.35471	0.5	7.09662	-65.4481	0	0.939059	-0.343756	0	6908	4498
ChainingRodShaped	6051	3.75764	0.5	48.177	58.9225	0	0.0450271	-0.998986	0	None	None
ChainingRodShaped	3695	4.33427	0.5	23.2303	-14.9666	0	0.916122	-0.4009	0	None	None
ChainingRodShaped	4787	3.6446	0.5	-55.9406	82.8101	0	-0.997263	0.0739352	0	None	None
ChainingRodShaped	8111	2.08944	0.5	-103.409	53.1366	0	-0.486429	-0.87372	0	8112	4742
ChainingRodShaped	5231	4.0019	0.5	-150.563	124.997	0	0.995915	-0.0902999	0	5232	6240
ChainingRodShaped	7909	2.61179	0.5	63.9431	41.0757	0	0.683566	0.729888	0	None	None
ChainingRodShaped	4467	4.16014	0.5	-33.1936	101.199	0	0.826901	0.562348	0	None	None
ChainingRodShaped	6189	3.51879	0.5	7.49942	34.2649	0	0.0183123	-0.999832	0	None	None
ChainingRodShaped	5703	3.2049	0.5	11.0604	43.4125	0	-0.313143	-0.949706	0	None	None
ChainingRodShaped	4569	4.52399	0.5	-18.4786	1.72639	0	-0.465358	-0.885122	0	None	None
ChainingRodShaped	6057	2.82843	0.5	17.8645	158.122	0	0.999946	-0.0104288	0	6058	3526
ChainingRodShaped	4999	4.24905	0.5	-14.4606	102.841	0	0.980315	0.197439	0	None	None
ChainingRodShaped	6691	3.18066	0.5	-64.3852	31.8148	0	-0.333675	-0.942688	0	None	None
ChainingRodShaped	5929	3.03674	0.5	-5.62964	47.7443	0	0.950017	0.312199	0	None	None
ChainingRodShaped	5465	3.61608	0.5	-0.359914	-6.31075	0	0.564853	0.825192	0	None	None
ChainingRodShaped	7487	3.0314	0.5	29.6735	-10.195	0	-0.761905	-0.647689	0	None	None
ChainingRodShaped	7159	2.82794	0.5	-50.5589	-4.98577	0	0.256615	-0.966514	0	None	None
ChainingRodShaped	5051	4.77853	0.5	27.524	19.8848	0	0.707712	-0.706501	0	None	None
ChainingRodShaped	4337	4.21479	0.5	-13.5239	29.477	0	0.373999	0.927429	0	None	None
ChainingRodShaped	3629	4.5883	0.5	64.7169	57.5028	0	0.0209095	-0.999781	0	7845	6126
ChainingRodShaped	5401	4.88035	0.5	-18.1054	107.061	0	0.966767	0.255658	0	None	None
ChainingRodShaped	4137	4.31019	0.5	11.0889	87.2099	0	0.478614	0.878025	0	None	None
ChainingRodShaped	7523	2.41848	0.5	44.344	90.1376	0	0.976924	0.213586	0	None	None
ChainingRodShaped	5947	3.05388	0.5	12.3457	-3.95612	0	0.370151	0.928971	0	None	None
ChainingRodShaped	7203	2.9232	0.5	-25.8656	100.651	0	0.949531	-0.313675	0	None	None
ChainingRodShaped	7317	2.61311	0.5	8.27984	1.80791	0	0.886251	0.463205	0	None	None
ChainingRodShaped	3279	3.84368	0.5	-50.4144	96.9897	0	0.751869	0.659312	0	7839	6380
ChainingRodShaped	6481	3.36932	0.5	29.3723	-20.0994	0	0.885264	0.465088	0	None	None
ChainingRodShaped	7403	2.45997	0.5	82.952	-3.24215	0	0.736749	0.676167	0	7404	5662
ChainingRodShaped	7341	2.43709	0.5	89.3277	110.129	0	-0.117061	-0.993125	0	7342	2650
ChainingRodShaped	5153	4.20778	0.5	36.5408	15.777	0	0.786733	0.617294	0	None	None
ChainingRodShaped	6881	3.08101	0.5	11.6718	47.3713	0	-0.100514	-0.994936	0	None	None
ChainingRodShaped	4977	4.48035	0.5	52.7737	78.7617	0	-0.430575	0.902555	0	None	None
ChainingRodShaped	6903	3.25812	0.5	-52.7396	-9.3311	0	-0.0448398	-0.998994	0	None	None
ChainingRodShaped	4591	3.38791	0.5	168.649	-46.1091	0	0.725353	-0.688377	0	4592	5620
ChainingRodShaped	3865	4.13732	0.5	26.4753	51.7603	0	0.6519	0.758305	0	None	None
ChainingRodShaped	7855	2.43312	0.5	21.9365	91.5983	0	0.920482	0.390785	0	None	None
ChainingRodShaped	4301	4.50393	0.5	47.8302	-2.10582	0	0.842301	0.539007	0	None	None
ChainingRodShaped	5985	3.81155	0.5	-30.1698	88.1047	0	-0.996165	-0.0874897	0	None	None
ChainingRodShaped	6423	3.18708	0.5	-34.8425	88.8661	0	0.00361263	0.999993	0	None	None
