cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	2863	2.47879	0.5	157.627	-40.9677	0	0.909263	-0.416221	0	2864	None
ChainingRodShaped	2965	2.3502	0.5	34.9535	18.3433	0	-0.343467	-0.939165	0	None	None
ChainingRodShaped	2993	2.30849	0.5	31.456	12.1013	0	0.589565	0.807721	0	None	None
ChainingRodShaped	1593	4.53883	0.5	-11.044	108.058	0	0.787452	0.616376	0	1594	884
ChainingRodShaped	2713	2.52983	0.5	37.3058	43.7859	0	-0.626393	0.779508	0	None	None
ChainingRodShaped	2319	3.32365	0.5	33.1143	12.902	0	-0.52347	-0.852044	0	2320	1988
ChainingRodShaped	2503	3.13519	0.5	21.6906	4.47961	0	0.74979	-0.661676	0	None	None
ChainingRodShaped	2199	4.50233	0.5	35.8605	38.2524	0	0.998131	-0.0611155	0	None	None
ChainingRodShaped	2693	2.79972	0.5	-15.2981	78.2177	0	0.470563	0.882366	0	None	None
ChainingRodShaped	1745	4.98618	0.5	13.2001	11.7904	0	0.666653	-0.745368	0	None	None
ChainingRodShaped	2569	2.59622	0.5	-69.9525	36.2857	0	0.998549	-0.0538421	0	2570	1800
ChainingRodShaped	1855	3.16618	0.5	53.4858	74.5234	0	-0.106647	-0.994297	0	1856	1260
ChainingRodShaped	1675	4.23047	0.5	4.34837	73.8238	0	0.585241	0.81086	0	None	None
ChainingRodShaped	2753	2.54285	0.5	13.4684	64.9601	0	0.841622	-0.540067	0	None	None
ChainingRodShaped	2205	4.874	0.5	-26.6208	81.8163	0	-0.958616	-0.284703	0	None	None
ChainingRodShaped	2683	3.05693	0.5	29.9883	31.6076	0	-0.238666	0.971102	0	None	None
ChainingRodShaped	1117	4.94109	0.5	62.1031	-27.0871	0	0.965285	0.261197	0	3045	1114
ChainingRodShaped	1781	4.82913	0.5	-9.59394	1.77256	0	0.999695	0.0246807	0	None	None
ChainingRodShaped	3205	2.18246	0.5	-5.58505	21.2997	0	-0.430846	-0.902425	0	None	None
ChainingRodShaped	1689	3.63741	0.5	8.13725	11.9639	0	0.63399	-0.773342	0	None	None
ChainingRodShaped	2195	2.73497	0.5	-109.221	83.5653	0	0.614848	-0.788646	0	2196	2400
ChainingRodShaped	1013	4.93803	0.5	40.5875	44.0224	0	-0.669552	0.742765	0	None	None
