cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	79	3.44711	0.5	23.7455	32.1659	0	0.875728	-0.482804	0	80	None
ChainingRodShaped	83	4.35922	0.5	6.86138	39.5707	0	0.928124	-0.372272	0	None	None
ChainingRodShaped	85	2.71219	0.5	3.90474	38.23	0	0.986679	-0.162678	0	None	None
ChainingRodShaped	65	3.98323	0.5	-8.81553	49.8051	0	0.885189	-0.465231	0	66	54
ChainingRodShaped	99	2.29204	0.5	3.86339	39.9969	0	0.646077	-0.763273	0	None	None
ChainingRodShaped	57	3.01351	0.5	9.62223	39.931	0	0.877667	-0.479271	0	58	88
ChainingRodShaped	91	3.17269	0.5	-2.23932	35.9098	0	0.998844	-0.0480731	0	None	None
ChainingRodShaped	51	4.43192	0.5	-2.97235	43.3599	0	0.932625	-0.360848	0	None	None
ChainingRodShaped	77	2.99229	0.5	-7.02536	41.243	0	0.677613	0.735419	0	None	None
ChainingRodShaped	59	3.93923	0.5	-2.16653	37.6073	0	0.909946	-0.414726	0	None	None
ChainingRodShaped	95	2.56284	0.5	-16.4878	53.8216	0	0.886598	-0.46254	0	96	66
ChainingRodShaped	53	4.11837	0.5	0.796462	44.7087	0	0.881347	-0.47247	0	54	58
ChainingRodShaped	73	4.72576	0.5	-7.75654	42.2134	0	0.779278	0.626678	0	None	None
ChainingRodShaped	55	4.23378	0.5	-4.49838	45.1601	0	0.906641	-0.421904	0	None	None
ChainingRodShaped	93	3.19209	0.5	-8.53568	45.2873	0	0.736344	0.676608	0	None	None
ChainingRodShaped	105	2.03053	0.5	-1.31405	40.6039	0	0.937861	-0.347011	0	None	None
ChainingRodShaped	87	2.63555	0.5	16.1234	36.3657	0	0.876104	-0.482123	0	88	80
ChainingRodShaped	81	3.10904	0.5	-7.96124	34.6804	0	0.887373	-0.461052	0	None	None
ChainingRodShaped	71	4.45301	0.5	-11.8982	38.3068	0	0.981617	0.190862	0	None	None
ChainingRodShaped	67	4.51694	0.5	-8.6853	37.3726	0	0.999795	-0.020236	0	None	None
ChainingRodShaped	97	2.33889	0.5	-22.4435	56.9248	0	0.886997	-0.461776	0	98	96
ChainingRodShaped	75	3.41426	0.5	-0.11861	39.2614	0	0.879734	0.475465	0	None	None
ChainingRodShaped	89	3.05912	0.5	0.11343	43.4784	0	0.976873	-0.213822	0	None	None
ChainingRodShaped	52	4.55066	0.5	-8.05518	43.8436	0	0.917415	0.397931	0	None	None
ChainingRodShaped	54	4.84692	0.5	-4.03433	47.2818	0	0.883701	-0.468052	0	65	53
ChainingRodShaped	101	2.48097	0.5	-5.96188	46.9501	0	0.944542	-0.328392	0	None	None
ChainingRodShaped	58	4.48773	0.5	5.45615	42.1963	0	0.879152	-0.476542	0	53	57
ChainingRodShaped	60	4.05205	0.5	-4.95333	37.761	0	0.915165	-0.403079	0	None	None
ChainingRodShaped	62	4.89444	0.5	-7.53102	36.3583	0	0.999818	-0.0190691	0	None	None
ChainingRodShaped	103	2.31208	0.5	-0.764521	41.4538	0	0.936561	-0.350505	0	None	None
ChainingRodShaped	66	3.40155	0.5	-12.9642	51.9806	0	0.88609	-0.463514	0	95	65
ChainingRodShaped	68	3.60508	0.5	-12.7552	36.6794	0	0.989194	-0.146614	0	None	None
ChainingRodShaped	70	4.51488	0.5	-6.96854	39.6885	0	0.80914	0.587615	0	None	None
ChainingRodShaped	72	3.32025	0.5	-14.2891	38.9718	0	0.798921	0.601437	0	None	None
ChainingRodShaped	74	4.6813	0.5	-11.6912	41.4134	0	0.954088	0.299525	0	None	None
ChainingRodShaped	76	4.37592	0.5	-3.70473	39.4421	0	0.996347	0.0853932	0	None	None
ChainingRodShaped	78	3.25698	0.5	-10.428	39.9091	0	0.975643	-0.219363	0	None	None
ChainingRodShaped	80	3.66985	0.5	19.7561	34.3649	0	0.8758	-0.482674	0	87	79
ChainingRodShaped	82	4.27002	0.5	-12.443	35.6249	0	0.989151	-0.146906	0	None	None
ChainingRodShaped	84	3.00223	0.5	3.45364	41.8104	0	0.956875	-0.290501	0	None	None
ChainingRodShaped	86	3.02529	0.5	0.844056	38.6526	0	0.879814	0.475319	0	None	None
ChainingRodShaped	88	2.60436	0.5	12.9567	38.1059	0	0.876698	-0.481041	0	57	87
ChainingRodShaped	90	2.78137	0.5	-2.68026	45.4379	0	0.884631	-0.466293	0	None	None
ChainingRodShaped	92	3.25726	0.5	-5.4896	35.1734	0	0.993588	-0.113057	0	None	None
ChainingRodShaped	94	2.60916	0.5	-11.4858	43.3111	0	0.605813	0.795607	0	None	None
ChainingRodShaped	96	2.27401	0.5	-19.5143	55.3994	0	0.886874	-0.462012	0	97	95
ChainingRodShaped	98	2.26784	0.5	-25.3717	58.4491	0	0.887027	-0.461718	0	None	97
ChainingRodShaped	100	2.58097	0.5	1.10774	41.688	0	0.793894	-0.608056	0	None	None
ChainingRodShaped	102	2.22306	0.5	-9.182	47.2195	0	0.989251	-0.146225	0	None	None
ChainingRodShaped	104	2.50887	0.5	-3.9399	42.6678	0	0.932195	-0.361955	0	None	None
ChainingRodShaped	106	2.01723	0.5	-4.12873	41.6762	0	0.930554	-0.366154	0	None	None
