cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	10515	3.96624	0.5	9.36369	50.1687	0	0.890396	-0.455188	0	None	None
ChainingRodShaped	13439	3.29649	0.5	44.4822	100.627	0	-0.617743	0.78638	0	None	None
ChainingRodShaped	13743	3.93277	0.5	-22.3472	66.4567	0	0.883269	0.468867	0	None	None
ChainingRodShaped	12955	3.65764	0.5	13.6558	106.881	0	-0.621031	0.783786	0	None	None
ChainingRodShaped	14679	3.14745	0.5	-8.26656	26.1984	0	0.00727015	0.999974	0	None	None
ChainingRodShaped	12959	2.89413	0.5	42.2596	83.1052	0	-0.326965	0.945036	0	12960	None
ChainingRodShaped	9711	4.80911	0.5	65.1496	-75.8071	0	0.711527	-0.702659	0	14941	None
ChainingRodShaped	16529	2.25107	0.5	55.3173	-64.3609	0	0.644056	-0.764979	0	16530	None
ChainingRodShaped	11347	3.76974	0.5	-209.61	-12.9469	0	-0.974351	-0.225032	0	11348	None
ChainingRodShaped	16373	2.20061	0.5	-194.726	-10.6097	0	-0.983881	-0.178827	0	16374	None
ChainingRodShaped	13945	3.45902	0.5	-11.6339	-7.20455	0	-0.798138	0.602475	0	None	None
ChainingRodShaped	13367	2.87048	0.5	-99.7775	23.4199	0	0.0162813	-0.999867	0	None	None
ChainingRodShaped	16475	2.33023	0.5	8.46078	-11.4175	0	0.289783	-0.957093	0	None	None
ChainingRodShaped	10309	4.98371	0.5	58.8395	-16.9823	0	-0.267607	-0.963528	0	10310	None
ChainingRodShaped	15109	2.74419	0.5	5.73064	60.3826	0	0.969001	-0.247058	0	None	None
ChainingRodShaped	8659	4.52522	0.5	-20.2105	146.066	0	-0.889788	0.456374	0	8660	None
ChainingRodShaped	16241	2.43349	0.5	-2.66121	131.929	0	-0.863963	0.503555	0	None	None
ChainingRodShaped	13431	3.6344	0.5	42.6082	17.3091	0	0.180555	-0.983565	0	13432	None
ChainingRodShaped	12205	3.64482	0.5	43.01	23.2772	0	0.176059	-0.98438	0	12206	None
ChainingRodShaped	12663	3.65622	0.5	-66.4729	24.0078	0	-0.954336	-0.298734	0	None	None
ChainingRodShaped	11005	4.07906	0.5	-41.2021	32.8184	0	-0.921348	-0.388739	0	None	None
ChainingRodShaped	15457	2.52424	0.5	78.2084	2.60964	0	-0.1608	-0.986987	0	None	None
ChainingRodShaped	15963	2.54534	0.5	-43.7196	100.971	0	0.988223	0.153018	0	None	None
ChainingRodShaped	12397	4.36878	0.5	-11.9311	107.688	0	0.737912	-0.674897	0	None	None
ChainingRodShaped	10013	3.92455	0.5	11.4612	130.936	0	-0.878714	0.477349	0	13865	None
ChainingRodShaped	15917	2.62259	0.5	43.7841	-5.62676	0	-0.258133	-0.966109	0	None	None
ChainingRodShaped	12883	4.44085	0.5	31.4296	43.6081	0	0.571648	-0.820499	0	None	None
ChainingRodShaped	16479	2.19555	0.5	-8.0562	138.783	0	-0.884557	0.466432	0	16480	None
ChainingRodShaped	12175	4.10369	0.5	-5.56926	58.6699	0	-0.945094	0.326799	0	None	None
