cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	154	2.42734	0.5	-16.6401	34.8424	0	0.142398	-0.989809	0	None	None
ChainingRodShaped	86	3.5343	0.5	-32.2924	-11.7818	0	-0.496655	-0.867948	0	87	None
ChainingRodShaped	84	3.62231	0.5	4.30423	53.0167	0	-0.467611	-0.883934	0	85	103
ChainingRodShaped	100	4.47665	0.5	-14.2077	35.6678	0	-0.572053	-0.820217	0	None	None
ChainingRodShaped	118	4.06589	0.5	-9.75212	36.3913	0	0.399052	-0.916928	0	None	None
ChainingRodShaped	120	3.92783	0.5	-16.3245	16.0607	0	-0.498708	-0.86677	0	121	105
ChainingRodShaped	114	4.00151	0.5	-5.38271	37.4985	0	-0.54652	-0.837446	0	None	None
ChainingRodShaped	148	2.80238	0.5	-14.8813	39.2706	0	-0.29669	-0.954974	0	None	None
ChainingRodShaped	104	4.39604	0.5	-21.2456	7.50069	0	-0.498028	-0.867161	0	105	141
ChainingRodShaped	124	2.94125	0.5	-7.56071	31.343	0	-0.494233	-0.869329	0	125	109
ChainingRodShaped	150	2.58449	0.5	8.60896	61.1919	0	-0.464603	-0.885519	0	151	85
ChainingRodShaped	88	4.35732	0.5	-9.15336	40.1892	0	0.362614	-0.931939	0	None	None
ChainingRodShaped	160	2.54592	0.5	-7.29604	40.2242	0	-0.264754	-0.964316	0	None	None
ChainingRodShaped	130	2.80698	0.5	-9.3227	46.2574	0	-0.370132	-0.928979	0	None	None
ChainingRodShaped	106	3.92106	0.5	-2.0477	44.1046	0	-0.285183	-0.958473	0	None	None
ChainingRodShaped	112	3.66104	0.5	-14.9228	41.6359	0	-0.615801	-0.787902	0	None	None
ChainingRodShaped	102	3.01509	0.5	0.0977457	45.1365	0	-0.475211	-0.879872	0	103	123
ChainingRodShaped	162	2.38613	0.5	-7.88097	36.8635	0	-0.434854	-0.900501	0	None	None
ChainingRodShaped	80	3.7015	0.5	-27.058	-2.63599	0	-0.496875	-0.867822	0	140	87
ChainingRodShaped	98	4.87738	0.5	-8.54825	51.0064	0	-0.942928	-0.332997	0	None	None
ChainingRodShaped	138	3.03162	0.5	-14.7421	36.801	0	-0.61865	-0.785667	0	None	None
ChainingRodShaped	146	2.77011	0.5	-10.8604	45.0178	0	-0.298042	-0.954553	0	None	None
ChainingRodShaped	152	2.28664	0.5	-17.377	39.9665	0	-0.496758	-0.867889	0	None	None
ChainingRodShaped	128	3.3785	0.5	-4.80526	47.5871	0	-0.601547	-0.798838	0	None	None
ChainingRodShaped	132	3.31613	0.5	-7.67178	42.3307	0	-0.365021	-0.930999	0	None	None
ChainingRodShaped	164	2.06983	0.5	-13.3106	45.0041	0	-0.437756	-0.899094	0	None	None
ChainingRodShaped	108	4.00519	0.5	-11.997	23.5869	0	-0.498015	-0.867169	0	109	121
ChainingRodShaped	136	2.89623	0.5	-5.20174	40.3751	0	-0.269428	-0.96302	0	None	None
ChainingRodShaped	116	4.24645	0.5	0.690804	49.6282	0	-0.183177	-0.98308	0	None	None
ChainingRodShaped	156	2.39099	0.5	11.7625	67.2103	0	-0.463806	-0.885937	0	157	151
ChainingRodShaped	122	2.8659	0.5	-3.82545	37.9784	0	-0.48622	-0.873837	0	123	125
ChainingRodShaped	110	4.4677	0.5	-2.44941	46.2507	0	-0.281263	-0.959631	0	None	None
ChainingRodShaped	144	2.44165	0.5	-6.97913	48.6293	0	-0.697629	-0.71646	0	None	None
ChainingRodShaped	140	2.34418	0.5	-25.0658	0.842258	0	-0.497188	-0.867643	0	141	80
ChainingRodShaped	126	3.28992	0.5	-4.68809	49.5941	0	-0.540529	-0.841325	0	None	None
ChainingRodShaped	85	4.16438	0.5	6.57979	57.3307	0	-0.465628	-0.884981	0	150	84
ChainingRodShaped	87	4.9358	0.5	-29.6948	-7.24253	0	-0.496696	-0.867925	0	80	86
ChainingRodShaped	89	4.81646	0.5	-8.28869	44.4238	0	-0.224049	-0.974578	0	None	None
ChainingRodShaped	134	2.63198	0.5	-13.2398	40.0948	0	-0.526071	-0.85044	0	None	None
ChainingRodShaped	142	2.97458	0.5	-15.3403	43.1747	0	-0.45485	-0.890568	0	None	None
ChainingRodShaped	95	4.17806	0.5	-4.74374	45.8984	0	-0.731614	-0.68172	0	None	None
ChainingRodShaped	158	2.67354	0.5	-12.5394	48.8385	0	-0.443404	-0.896322	0	None	None
ChainingRodShaped	99	4.41958	0.5	-6.10563	52.9756	0	-0.935078	-0.354443	0	None	None
ChainingRodShaped	101	3.58687	0.5	-11.6935	38.0223	0	-0.33003	-0.943971	0	None	None
ChainingRodShaped	103	3.65334	0.5	2.13706	48.9373	0	-0.470726	-0.882279	0	84	102
ChainingRodShaped	105	3.75616	0.5	-18.7271	11.8835	0	-0.498454	-0.866916	0	120	104
ChainingRodShaped	107	3.40206	0.5	-0.739444	47.7931	0	0.138506	-0.990362	0	None	None
ChainingRodShaped	109	3.51298	0.5	-9.64272	27.6935	0	-0.496621	-0.867968	0	124	108
ChainingRodShaped	111	3.35516	0.5	-2.19407	49.7571	0	-0.487378	-0.873191	0	None	None
ChainingRodShaped	113	4.65144	0.5	-11.8974	45.632	0	-0.4386	-0.898682	0	None	None
ChainingRodShaped	115	3.11651	0.5	-3.79925	41.6602	0	-0.276355	-0.961056	0	None	None
ChainingRodShaped	117	4.95574	0.5	-0.551848	52.5875	0	0.131773	-0.99128	0	None	None
ChainingRodShaped	119	4.12732	0.5	-9.97779	39.5869	0	0.36298	-0.931797	0	None	None
ChainingRodShaped	121	2.76459	0.5	-14.1694	19.8068	0	-0.498583	-0.866842	0	108	120
ChainingRodShaped	123	3.26837	0.5	-1.87129	41.5182	0	-0.480637	-0.87692	0	102	122
ChainingRodShaped	125	2.76065	0.5	-5.67622	34.6725	0	-0.490797	-0.871274	0	122	124
ChainingRodShaped	127	3.45295	0.5	-2.60258	53.4171	0	-0.419415	-0.907795	0	None	None
ChainingRodShaped	129	3.58496	0.5	-2.45409	51.3762	0	-0.475451	-0.879742	0	None	None
ChainingRodShaped	131	3.11948	0.5	-7.3952	49.6227	0	-0.695215	-0.718801	0	None	None
ChainingRodShaped	133	2.98393	0.5	-6.81914	46.3062	0	-0.242791	-0.970079	0	None	None
ChainingRodShaped	135	3.29372	0.5	-10.5905	42.979	0	-0.74003	-0.672574	0	None	None
ChainingRodShaped	137	2.9383	0.5	-4.10992	44.1266	0	-0.287452	-0.957795	0	None	None
ChainingRodShaped	139	2.79621	0.5	-12.2535	39.7053	0	-0.498493	-0.866894	0	None	None
ChainingRodShaped	141	2.34132	0.5	-23.4114	3.72785	0	-0.497582	-0.867417	0	104	140
