cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	26628	4.54129	0.5	-78.3443	-76.7949	0	0.983811	-0.179208	0	None	None
ChainingRodShaped	44180	2.09241	0.5	-254.113	-214.907	0	-0.889341	-0.457244	0	44181	None
ChainingRodShaped	17342	4.68034	0.5	-57.5309	178.23	0	0.96885	0.247647	0	17343	27879
ChainingRodShaped	39730	2.51554	0.5	-72.1823	-75.6428	0	-0.964369	-0.264562	0	None	None
ChainingRodShaped	30452	4.16484	0.5	-73.1756	-77.8749	0	-0.97159	0.23667	0	None	None
ChainingRodShaped	10654	4.70503	0.5	-177.301	126.744	0	-0.0520622	0.998644	0	26610	24257
ChainingRodShaped	17864	4.98883	0.5	-3.30951	-94.4948	0	0.138757	0.990326	0	None	None
ChainingRodShaped	43528	2.16977	0.5	-60.8737	-68.5934	0	0.994843	0.10143	0	None	None
ChainingRodShaped	35172	2.93242	0.5	-119.472	-42.7793	0	-0.730712	0.682685	0	35173	21467
ChainingRodShaped	38922	2.68115	0.5	112.508	-65.4977	0	0.993201	-0.116409	0	38923	45135
ChainingRodShaped	18426	4.95792	0.5	8.31679	259.351	0	-0.999947	0.0103088	0	34864	22411
ChainingRodShaped	29218	4.24255	0.5	-13.2394	-71.7238	0	-0.371216	-0.928546	0	None	None
ChainingRodShaped	26444	3.68682	0.5	-3.7542	-47.2939	0	0.923526	-0.383536	0	None	None
ChainingRodShaped	20118	4.95284	0.5	-55.3122	-17.5073	0	0.278997	-0.960292	0	None	None
ChainingRodShaped	25238	4.21388	0.5	52.5321	8.17831	0	-0.024161	0.999708	0	None	None
ChainingRodShaped	20012	4.25099	0.5	-137.947	60.4224	0	-0.999615	0.0277509	0	None	None
ChainingRodShaped	31406	3.08942	0.5	132.569	21.9825	0	0.553222	-0.833034	0	31407	40307
ChainingRodShaped	34446	3.03994	0.5	-43.268	-90.8285	0	-0.919726	0.39256	0	None	None
ChainingRodShaped	29610	3.68051	0.5	-35.2093	-181.089	0	-0.895955	0.444145	0	29611	43093
ChainingRodShaped	42834	2.51748	0.5	-50.671	85.1409	0	-0.820105	-0.572213	0	None	None
ChainingRodShaped	44912	2.11019	0.5	-104.584	-35.3772	0	-0.537584	-0.84321	0	None	None
ChainingRodShaped	29460	4.65845	0.5	-102.671	29.0932	0	0.988192	0.153219	0	None	None
ChainingRodShaped	29850	4.17924	0.5	-83.0749	-11.4362	0	0.817694	-0.575653	0	None	None
ChainingRodShaped	31580	3.99833	0.5	40.0135	29.3366	0	0.284186	-0.958769	0	None	None
ChainingRodShaped	29642	3.36868	0.5	-14.8366	-76.1504	0	-0.303995	-0.952674	0	None	None
ChainingRodShaped	43896	2.22088	0.5	-91.5569	-18.0555	0	-0.836877	0.547391	0	None	None
ChainingRodShaped	10974	4.71498	0.5	-44.6977	-92.2836	0	-0.91695	0.399002	0	21280	33651
ChainingRodShaped	26280	4.39235	0.5	91.7817	-32.4279	0	-0.334811	0.942285	0	None	None
ChainingRodShaped	24792	4.74753	0.5	104.68	-4.95467	0	-0.280816	-0.959762	0	None	None
ChainingRodShaped	13008	4.91435	0.5	118.589	108.566	0	0.437829	-0.899058	0	32492	35119
ChainingRodShaped	13754	4.88573	0.5	159.385	34.4127	0	0.422755	-0.906244	0	46632	21533
ChainingRodShaped	45304	2.15736	0.5	96.7961	-12.1599	0	0.999328	-0.0366532	0	None	None
ChainingRodShaped	37374	3.17334	0.5	-28.6513	116.099	0	0.771272	-0.636506	0	None	None
ChainingRodShaped	14276	4.32521	0.5	106.758	-82.7032	0	0.0166022	-0.999862	0	38984	41711
ChainingRodShaped	42074	2.50185	0.5	32.6237	49.6536	0	-0.194816	0.98084	0	None	None
ChainingRodShaped	30732	3.26241	0.5	-173.086	161.824	0	-0.193151	-0.981169	0	30733	39779
ChainingRodShaped	19180	3.82115	0.5	-138.189	-135.822	0	0.999754	-0.0221935	0	19181	24915
ChainingRodShaped	29614	4.26776	0.5	17.2939	-18.5971	0	0.798813	-0.601579	0	None	None
ChainingRodShaped	32672	3.75234	0.5	-64.2634	-22.5937	0	-0.676522	0.736422	0	None	None
ChainingRodShaped	32216	4.23947	0.5	-133.763	62.237	0	-0.897783	0.440437	0	None	None
ChainingRodShaped	40642	2.41825	0.5	32.5411	24.2059	0	0.157811	-0.987469	0	None	None
ChainingRodShaped	33002	4.37962	0.5	-31.8704	107.467	0	0.919015	-0.394223	0	None	None
ChainingRodShaped	33280	2.7825	0.5	-80.1047	31.8564	0	-0.74233	-0.670035	0	None	None
