cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	6054	2.75734	0.5	-22.0191	45.6789	0	0.469145	-0.883121	0	None	None
ChainingRodShaped	6110	2.38624	0.5	5.67903	48.1828	0	0.376866	0.926268	0	6111	None
ChainingRodShaped	5848	3.37174	0.5	29.6196	44.9354	0	0.217415	-0.976079	0	None	None
ChainingRodShaped	5234	4.714	0.5	-8.91261	40.9229	0	0.0432167	0.999066	0	5788	None
ChainingRodShaped	5972	4.03406	0.5	21.2982	18.0335	0	0.598149	-0.801385	0	None	None
ChainingRodShaped	5196	4.9639	0.5	-7.88842	18.2199	0	-0.290563	-0.956856	0	6158	None
ChainingRodShaped	5938	3.50944	0.5	-23.9042	30.0292	0	-0.172578	-0.984996	0	None	None
ChainingRodShaped	5652	4.10567	0.5	64.2736	17.7831	0	0.902829	-0.43	0	6274	None
ChainingRodShaped	6284	2.26684	0.5	6.56669	45.4602	0	-0.641905	0.766784	0	None	None
ChainingRodShaped	5888	3.0541	0.5	-2.31543	38.7264	0	-0.178468	-0.983946	0	None	None
ChainingRodShaped	5604	3.63284	0.5	28.3365	20.8177	0	0.457832	-0.889039	0	5605	None
ChainingRodShaped	5452	4.8961	0.5	38.0612	44.6631	0	-0.152622	0.988285	0	None	None
ChainingRodShaped	6076	2.4923	0.5	-4.04924	66.3173	0	0.187911	0.982186	0	6077	None
ChainingRodShaped	6122	2.68381	0.5	0.580505	50.6884	0	-0.0700657	0.997542	0	None	None
ChainingRodShaped	5622	3.79818	0.5	-16.7154	24.8577	0	-0.141623	0.989921	0	None	None
ChainingRodShaped	6228	2.33624	0.5	51.4173	27.8181	0	0.848045	-0.529924	0	6229	None
ChainingRodShaped	5962	3.24984	0.5	35.8815	-7.10596	0	0.588837	-0.808252	0	5963	None
ChainingRodShaped	5784	3.89984	0.5	5.61418	2.43982	0	0.0628295	-0.998024	0	5785	None
ChainingRodShaped	5434	4.09969	0.5	29.2272	34.7824	0	-0.244285	0.969704	0	6218	None
ChainingRodShaped	6204	2.36141	0.5	-38.4005	23.2934	0	-0.397951	-0.917407	0	6205	None
ChainingRodShaped	6088	2.6067	0.5	0.759129	29.771	0	-0.188537	0.982066	0	None	None
ChainingRodShaped	6176	2.62002	0.5	12.6948	55.6067	0	-0.796069	0.605206	0	None	None
ChainingRodShaped	5734	4.67443	0.5	-4.66636	36.4011	0	-0.197971	-0.980208	0	None	None
ChainingRodShaped	5532	4.83252	0.5	26.9513	14.4277	0	0.496223	-0.868195	0	6350	None
ChainingRodShaped	5834	4.364	0.5	-12.6323	27.4969	0	-0.421894	0.906645	0	None	None
ChainingRodShaped	5506	3.73478	0.5	-22.2679	38.9749	0	-0.496265	-0.868171	0	5507	None
ChainingRodShaped	6278	2.25766	0.5	34.5927	67.9715	0	-0.424389	0.90548	0	6279	None
ChainingRodShaped	5724	3.99045	0.5	-30.8761	63.4332	0	0.326565	0.945175	0	5725	None
ChainingRodShaped	5702	4.54077	0.5	22.7833	51.9654	0	-0.223408	0.974725	0	None	None
ChainingRodShaped	5752	4.42952	0.5	27.0737	40.7768	0	-0.724654	0.689113	0	None	None
ChainingRodShaped	6190	2.26904	0.5	-34.4577	49.7067	0	0.263326	0.964707	0	6191	None
ChainingRodShaped	5930	4.07545	0.5	-34.8227	23.8254	0	-0.918216	-0.396079	0	None	None
ChainingRodShaped	5924	3.46259	0.5	-20.4057	33.0646	0	-0.890873	0.454252	0	None	None
ChainingRodShaped	5874	4.34565	0.5	-8.50956	46.3925	0	-0.118679	-0.992933	0	None	None
ChainingRodShaped	5996	3.41109	0.5	57.1799	22.7613	0	0.839784	-0.54292	0	5997	None
ChainingRodShaped	5902	3.90611	0.5	5.41534	40.7527	0	-0.587674	0.809098	0	5903	None
ChainingRodShaped	5554	4.0541	0.5	-15.9208	39.0608	0	-0.125346	0.992113	0	6144	None
ChainingRodShaped	5776	3.79945	0.5	-6.90492	60.5153	0	0.562389	0.826873	0	5777	None
ChainingRodShaped	5898	3.69307	0.5	-33.1827	41.6984	0	0.609702	-0.792631	0	None	None
ChainingRodShaped	6248	2.41726	0.5	4.64803	33.7289	0	-0.374151	0.927368	0	6249	None
ChainingRodShaped	5882	3.15943	0.5	20.1673	17.8834	0	0.597548	-0.801833	0	None	None
ChainingRodShaped	5442	4.98917	0.5	-43.8816	46.9316	0	-0.601437	-0.798921	0	None	None
ChainingRodShaped	5998	2.8723	0.5	36.9013	39.2282	0	0.158145	-0.987416	0	5999	None
ChainingRodShaped	5970	3.02099	0.5	-19.5796	57.9649	0	-0.81397	0.580907	0	None	None
ChainingRodShaped	6024	2.70059	0.5	-28.6606	40.7421	0	0.414021	0.910267	0	None	None
ChainingRodShaped	6066	3.31188	0.5	-11.5448	10.8217	0	0.258848	-0.965918	0	None	None
ChainingRodShaped	5538	4.30797	0.5	10.4744	65.7547	0	0.697952	0.716145	0	None	None
ChainingRodShaped	6256	2.31262	0.5	-26.5699	18.4081	0	-0.852237	-0.523156	0	None	None
ChainingRodShaped	5764	3.83113	0.5	-4.12476	33.861	0	-0.17782	-0.984063	0	5765	None
ChainingRodShaped	5688	4.35583	0.5	4.17405	38.1824	0	-0.329108	0.944292	0	5689	None
ChainingRodShaped	6104	2.81846	0.5	-9.97648	38.895	0	0.0432994	0.999062	0	None	None
ChainingRodShaped	5988	3.40286	0.5	-44.8603	27.9222	0	-0.217918	-0.975967	0	5989	None
ChainingRodShaped	5746	4.24459	0.5	25.7655	20.468	0	0.442872	-0.896585	0	5747	None
ChainingRodShaped	5662	4.03663	0.5	13.8969	67.6303	0	0.450048	0.893004	0	5663	None
ChainingRodShaped	5824	4.20169	0.5	-30.0791	36.7545	0	-0.0804906	-0.996755	0	None	None
ChainingRodShaped	6128	2.7611	0.5	-8.18786	13.9862	0	-0.298804	-0.954314	0	6129	None
ChainingRodShaped	5292	4.75163	0.5	5.92324	13.2523	0	-0.0643832	0.997925	0	None	None
ChainingRodShaped	5774	3.31984	0.5	-42.175	33.3999	0	-0.324397	-0.945921	0	5775	None
ChainingRodShaped	5838	3.80543	0.5	27.8875	24.8256	0	0.479747	-0.877407	0	5839	None
ChainingRodShaped	5780	4.23852	0.5	8.07996	49.6421	0	0.418589	-0.908176	0	None	None
ChainingRodShaped	5684	4.34161	0.5	-6.13393	40.8319	0	-0.01953	-0.999809	0	None	None
ChainingRodShaped	5754	3.1939	0.5	-29.5961	48.1915	0	-0.4026	-0.915376	0	None	None
ChainingRodShaped	6196	2.79913	0.5	-37.5834	32.6072	0	-0.386758	-0.922181	0	None	None
ChainingRodShaped	5440	4.3238	0.5	34.0955	41.4817	0	0.353323	-0.935501	0	6048	None
ChainingRodShaped	6010	3.44563	0.5	47.789	43.9634	0	0.483004	-0.875618	0	None	None
ChainingRodShaped	6200	2.63219	0.5	56.274	25.203	0	0.509789	-0.860299	0	6201	None
ChainingRodShaped	5666	3.66608	0.5	45.2007	44.2582	0	0.492274	-0.87044	0	6298	5767
ChainingRodShaped	5932	4.1081	0.5	49.4209	48.4329	0	0.476225	-0.879323	0	None	None
ChainingRodShaped	6268	2.40799	0.5	25.8437	65.9166	0	0.289722	-0.957111	0	6269	5445
ChainingRodShaped	5984	2.72165	0.5	-37.468	30.3858	0	0.404438	0.914565	0	None	None
ChainingRodShaped	6312	2.17064	0.5	-30.2956	50.108	0	0.0200679	-0.999799	0	None	None
ChainingRodShaped	6212	2.60015	0.5	-10.5972	50.6001	0	-0.301417	-0.953492	0	None	None
ChainingRodShaped	5600	3.93972	0.5	10.1842	51.587	0	0.000213297	-1	0	None	None
ChainingRodShaped	5914	4.06596	0.5	19.5268	39.935	0	0.494014	-0.869454	0	5915	6079
ChainingRodShaped	5464	4.28167	0.5	-35.5659	52.7655	0	-0.321067	-0.947057	0	6106	5807
ChainingRodShaped	5608	3.94418	0.5	2.76506	15.2778	0	0.0756903	-0.997131	0	None	None
ChainingRodShaped	5922	3.29192	0.5	-0.683703	36.9761	0	-0.337954	-0.941163	0	5923	5579
ChainingRodShaped	5570	3.87435	0.5	-27.1766	41.6812	0	-0.423109	-0.906079	0	None	None
ChainingRodShaped	6000	2.58503	0.5	1.30279	39.6516	0	0.347111	0.937824	0	6001	5935
ChainingRodShaped	5710	4.85311	0.5	17.8255	36.3859	0	0.453749	-0.89113	0	6346	5975
ChainingRodShaped	5620	4.15649	0.5	-40.5146	47.3845	0	-0.217928	-0.975965	0	5621	5575
ChainingRodShaped	5994	3.70925	0.5	-11.807	40.8624	0	0.52735	0.849648	0	None	None
ChainingRodShaped	6162	2.35445	0.5	11.6236	20.1451	0	-0.437896	0.899025	0	6163	5927
ChainingRodShaped	6042	3.21851	0.5	-1.70756	50.2582	0	-0.111497	-0.993765	0	6043	6087
ChainingRodShaped	6324	2.10783	0.5	-28.1597	19.7643	0	-0.852562	-0.522625	0	None	None
ChainingRodShaped	5468	4.87072	0.5	1.77613	55.0085	0	0.562867	0.826547	0	None	None
ChainingRodShaped	6246	2.22832	0.5	-12.7332	13.9329	0	-0.128798	-0.991671	0	None	None
ChainingRodShaped	5390	4.71378	0.5	-24.933	34.5359	0	0.506637	0.86216	0	None	None
ChainingRodShaped	5800	4.33974	0.5	-22.4306	54.8765	0	0.401238	0.915974	0	None	None
ChainingRodShaped	5880	3.69153	0.5	34.4861	55.9879	0	0.121817	-0.992553	0	5881	5913
ChainingRodShaped	5526	4.80898	0.5	-43.3676	49.3262	0	-0.675326	-0.73752	0	None	None
ChainingRodShaped	6340	2.06065	0.5	10.2289	26.2499	0	-0.655733	0.754993	0	None	None
