cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	26816	4.87388	0.5	-71.8952	44.9125	0	0.406995	-0.913431	0	None	None
ChainingRodShaped	45934	2.75343	0.5	13.5139	196.784	0	0.775159	-0.631766	0	45935	None
ChainingRodShaped	41288	2.94502	0.5	128.517	-8.55023	0	-0.010492	-0.999945	0	None	None
ChainingRodShaped	45852	2.6374	0.5	-60.8357	126.935	0	-0.891516	0.45299	0	45853	None
ChainingRodShaped	25542	4.9865	0.5	22.3725	-73.2179	0	-0.810777	-0.585355	0	None	None
ChainingRodShaped	36332	3.15864	0.5	11.8058	-151.969	0	0.496262	0.868173	0	36333	None
ChainingRodShaped	31704	3.55332	0.5	-103.496	-16.0773	0	-0.386828	-0.922152	0	None	None
ChainingRodShaped	34070	4.66281	0.5	275.667	-37.4557	0	0.966686	-0.255966	0	34071	None
ChainingRodShaped	41306	2.8439	0.5	27.1328	150.637	0	-0.930492	-0.366312	0	None	None
ChainingRodShaped	32202	3.59686	0.5	41.9664	-44.8665	0	-0.934499	-0.355967	0	None	None
ChainingRodShaped	25732	4.8757	0.5	76.704	-105.665	0	0.579337	0.815088	0	46186	None
ChainingRodShaped	50412	2.1539	0.5	115.335	99.2771	0	-0.057648	0.998337	0	None	None
ChainingRodShaped	30584	4.59378	0.5	7.23097	305.383	0	-0.440633	0.897687	0	30585	None
ChainingRodShaped	40750	2.73512	0.5	35.6438	87.847	0	0.731983	0.681323	0	None	None
ChainingRodShaped	49834	2.12283	0.5	-39.8543	0.665806	0	-0.454911	0.890537	0	None	None
ChainingRodShaped	43900	3.11333	0.5	228.528	-25.0182	0	0.947756	-0.318995	0	43901	None
ChainingRodShaped	37314	3.34985	0.5	163.268	-194.956	0	0.0984887	-0.995138	0	37315	None
ChainingRodShaped	28454	3.94957	0.5	25.5021	-131.403	0	0.915461	0.402407	0	28455	None
ChainingRodShaped	32474	3.2621	0.5	14.2958	190.543	0	0.808707	-0.588212	0	32475	None
ChainingRodShaped	35236	3.35966	0.5	-73.8383	-186.599	0	-0.861416	-0.507899	0	35237	None
ChainingRodShaped	46058	2.84677	0.5	63.8303	135.541	0	-0.672293	0.740285	0	None	None
ChainingRodShaped	36508	3.07754	0.5	82.3807	146.144	0	-0.541823	0.840493	0	None	None
ChainingRodShaped	50152	2.16621	0.5	-35.4502	-76.6629	0	-0.405398	0.91414	0	None	None
ChainingRodShaped	20520	4.44275	0.5	162.391	-84.3707	0	-0.0306061	-0.999532	0	30590	None
ChainingRodShaped	33070	4.06962	0.5	6.93869	-17.5355	0	-0.999866	0.0163777	0	None	None
ChainingRodShaped	39490	2.85368	0.5	-82.4859	-193.188	0	-0.841471	-0.540302	0	39491	None
ChainingRodShaped	35054	3.83961	0.5	79.8149	256.344	0	-0.11972	0.992808	0	35055	None
ChainingRodShaped	28256	4.17743	0.5	50.1376	261.528	0	-0.34189	0.93974	0	28257	None
