cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	21	4.95711	0.5	8.68069	20.825	0	0.560083	-0.828437	0	None	None
ChainingRodShaped	57	2.00667	0.5	-25.9264	41.8047	0	0.977853	-0.209291	0	58	None
ChainingRodShaped	49	2.16102	0.5	-31.8858	43.0802	0	0.977853	-0.209291	0	50	58
ChainingRodShaped	39	3.85629	0.5	11.9901	20.9854	0	0.696172	-0.717875	0	None	None
ChainingRodShaped	45	3.20927	0.5	13.1786	24.6927	0	-0.212573	-0.977145	0	None	None
ChainingRodShaped	37	2.99043	0.5	11.4496	26.1544	0	0.5005	-0.865737	0	None	None
ChainingRodShaped	55	2.06143	0.5	13.0832	28.2314	0	0.140901	-0.990024	0	None	None
ChainingRodShaped	43	2.90263	0.5	7.26479	25.2862	0	-0.137889	-0.990448	0	None	None
ChainingRodShaped	29	4.7281	0.5	11.5901	28.6393	0	0.367699	-0.929945	0	None	None
ChainingRodShaped	35	3.81743	0.5	10.6368	34.237	0	0.796534	-0.604594	0	None	None
ChainingRodShaped	33	3.84619	0.5	9.651	22.2295	0	0.277452	-0.96074	0	None	None
ChainingRodShaped	41	3.18544	0.5	7.47152	29.4215	0	0.0904193	-0.995904	0	None	None
ChainingRodShaped	51	2.56479	0.5	10.2628	26.0892	0	0.544708	-0.838625	0	None	None
ChainingRodShaped	28	4.30447	0.5	8.59595	33.1386	0	0.726886	-0.686758	0	None	None
ChainingRodShaped	47	2.90625	0.5	11.0948	32.059	0	0.563498	-0.826118	0	None	None
ChainingRodShaped	53	2.26156	0.5	13.4142	33.0778	0	0.603665	-0.797238	0	None	None
ChainingRodShaped	34	4.3961	0.5	8.33382	25.7185	0	-0.134699	-0.990887	0	None	None
ChainingRodShaped	36	3.84023	0.5	9.31481	37.7405	0	0.368383	-0.929674	0	None	None
ChainingRodShaped	38	3.31941	0.5	9.81522	29.8987	0	0.473498	-0.880795	0	None	None
ChainingRodShaped	40	4.09044	0.5	10.6713	23.8594	0	0.675739	-0.737141	0	None	None
ChainingRodShaped	42	2.9015	0.5	7.18803	32.8009	0	0.616034	-0.78772	0	None	None
ChainingRodShaped	44	2.90859	0.5	6.46208	28.4048	0	0.0218529	-0.999761	0	None	None
ChainingRodShaped	46	2.94976	0.5	14.1819	28.2046	0	0.141855	-0.989887	0	None	None
ChainingRodShaped	48	3.04153	0.5	8.30198	34.7894	0	0.726376	-0.687297	0	None	None
ChainingRodShaped	50	2.11739	0.5	-34.9553	43.7371	0	0.977853	-0.209291	0	None	49
ChainingRodShaped	52	2.54867	0.5	9.01193	29.28	0	0.476972	-0.878919	0	None	None
ChainingRodShaped	54	2.25395	0.5	11.3893	35.5498	0	0.467394	-0.884049	0	None	None
ChainingRodShaped	56	2.06152	0.5	12.8721	31.268	0	0.109834	-0.99395	0	None	None
ChainingRodShaped	58	2.01089	0.5	-28.8684	42.4343	0	0.977853	-0.209291	0	49	57
