cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	5775	2.11652	0.5	18.6686	29.9223	0	0.528751	0.848777	0	5776	None
ChainingRodShaped	5773	4.14419	0.5	-19.6614	43.2017	0	0.482748	0.875759	0	None	None
ChainingRodShaped	5771	2.22596	0.5	30.8473	35.2268	0	0.492989	-0.870036	0	5772	None
ChainingRodShaped	5769	4.73586	0.5	-13.2012	45.8484	0	0.372835	0.927898	0	None	None
ChainingRodShaped	5767	2.23848	0.5	4.63464	29.8193	0	-0.717836	-0.696212	0	5768	None
ChainingRodShaped	5765	4.20806	0.5	-6.98029	45.1272	0	-0.819441	0.573164	0	None	None
ChainingRodShaped	5763	2.2491	0.5	20.1967	36.2285	0	-0.487372	0.873195	0	5764	None
ChainingRodShaped	5761	2.12784	0.5	-37.0928	39.8742	0	-0.860662	0.509176	0	5762	None
ChainingRodShaped	5759	2.28158	0.5	-17.3434	30.29	0	-0.0245143	-0.999699	0	5760	None
ChainingRodShaped	5757	4.83663	0.5	-6.69648	34.9476	0	0.998363	-0.0572009	0	None	None
ChainingRodShaped	5755	4.7095	0.5	18.0555	40.627	0	0.921306	-0.388839	0	None	None
ChainingRodShaped	5753	2.17993	0.5	-31.513	43.2296	0	-0.48486	-0.874592	0	5754	None
ChainingRodShaped	5751	2.29657	0.5	-6.16355	26.103	0	0.578105	0.815962	0	5752	None
ChainingRodShaped	5749	3.51411	0.5	26.8915	42.2501	0	0.0785145	-0.996913	0	None	None
ChainingRodShaped	5747	3.33451	0.5	31.8441	49.6608	0	-0.736312	0.676643	0	None	None
ChainingRodShaped	5745	3.13224	0.5	-28.0295	33.2967	0	0.831712	-0.555207	0	None	None
ChainingRodShaped	5743	4.96442	0.5	-0.190188	16.331	0	-0.577686	-0.816259	0	None	None
ChainingRodShaped	5741	2.29772	0.5	7.76723	37.7406	0	-0.0279297	-0.99961	0	5742	None
ChainingRodShaped	5739	2.11743	0.5	10.7747	23.3245	0	-0.901614	0.432541	0	5740	None
ChainingRodShaped	5737	2.24411	0.5	-3.78267	38.7564	0	-0.96999	0.243146	0	5738	None
ChainingRodShaped	5735	3.0768	0.5	33.5464	40.7941	0	-0.645364	0.763875	0	None	None
ChainingRodShaped	5733	2.23968	0.5	22.5644	28.7139	0	-0.055757	0.998444	0	5734	None
ChainingRodShaped	5731	2.14721	0.5	12.2524	44.452	0	-0.0496273	-0.998768	0	5732	None
ChainingRodShaped	5729	2.19991	0.5	-36.2322	44.0341	0	0.751993	-0.659171	0	5730	None
ChainingRodShaped	5727	3.87357	0.5	4.973	48.9151	0	0.604154	0.796868	0	None	None
ChainingRodShaped	5725	2.29959	0.5	22.1966	47.4758	0	-0.480864	-0.876795	0	5726	None
ChainingRodShaped	5723	2.19293	0.5	15.4483	36.1106	0	0.506883	0.862015	0	5724	None
ChainingRodShaped	5721	2.23617	0.5	3.1698	37.7342	0	0.257455	-0.96629	0	5722	None
ChainingRodShaped	5719	4.28388	0.5	-28.7585	48.1258	0	0.301936	-0.953328	0	None	None
ChainingRodShaped	5717	3.72311	0.5	16.1198	49.084	0	-0.978206	-0.207639	0	None	None
ChainingRodShaped	5715	3.67341	0.5	-2.49361	50.089	0	-0.855905	-0.517133	0	None	None
