cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	5775	2.64086	0.5	18.9739	30.3925	0	0.538568	0.842582	0	5776	None
ChainingRodShaped	6521	3.23999	0.5	-18.3847	51.3899	0	0.218774	0.975776	0	None	None
ChainingRodShaped	5771	3.2428	0.5	32.9271	36.0153	0	0.424618	-0.905373	0	5772	None
ChainingRodShaped	6695	2.56505	0.5	-6.73253	55.8928	0	0.643929	0.765086	0	None	None
ChainingRodShaped	5767	3.31165	0.5	4.69318	30.3156	0	-0.712595	-0.701576	0	5768	None
ChainingRodShaped	6051	4.9046	0.5	-9.57304	47.6823	0	-0.969774	-0.244004	0	None	None
ChainingRodShaped	5763	3.37004	0.5	18.604	34.5737	0	-0.878918	0.476973	0	5764	None
ChainingRodShaped	5761	2.70311	0.5	-38.2975	40.5011	0	-0.2481	0.968735	0	5762	None
ChainingRodShaped	5759	3.54868	0.5	-15.6491	28.3642	0	0.130268	-0.991479	0	5760	None
ChainingRodShaped	6637	2.93121	0.5	1.25747	35.8418	0	0.952716	0.303861	0	None	None
ChainingRodShaped	6647	2.76836	0.5	23.8748	33.8069	0	0.488567	-0.872526	0	None	None
ChainingRodShaped	5753	2.98961	0.5	-35.1148	43.7268	0	-0.464942	-0.885341	0	5754	None
ChainingRodShaped	5751	3.63115	0.5	-4.22104	24.7907	0	0.43656	0.899675	0	5752	None
ChainingRodShaped	6275	4.67043	0.5	29.6605	37.9199	0	0.803239	-0.595656	0	None	None
ChainingRodShaped	6489	3.73949	0.5	29.8979	53.071	0	-0.0642492	0.997934	0	None	None
ChainingRodShaped	6781	2.07566	0.5	-29.206	27.2681	0	-0.371412	-0.928468	0	None	None
ChainingRodShaped	6425	3.9466	0.5	-4.69547	12.3954	0	-0.992099	0.125458	0	None	None
ChainingRodShaped	5741	3.63745	0.5	7.8642	36.862	0	-0.044524	-0.999008	0	5742	None
ChainingRodShaped	5739	2.64588	0.5	12.9067	25.4101	0	-0.738329	0.674441	0	5740	None
ChainingRodShaped	5737	3.34262	0.5	-2.77564	36.9941	0	-0.998895	-0.0469922	0	5738	None
ChainingRodShaped	6299	3.65095	0.5	31.2445	44.4684	0	-0.221947	0.975059	0	None	None
ChainingRodShaped	5733	3.31822	0.5	22.5168	29.1985	0	0.0190149	0.999819	0	5734	None
ChainingRodShaped	5731	2.80963	0.5	11.1156	43.7381	0	-0.225868	-0.974158	0	5732	None
ChainingRodShaped	5729	3.09949	0.5	-37.6142	41.896	0	0.372987	-0.927836	0	5730	None
ChainingRodShaped	6411	4.54055	0.5	6.43013	52.0338	0	0.0614627	0.998109	0	None	None
