cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	7	4.97469	0.5	9.06169	25.8818	0	-0.00525312	-0.999986	0	None	None
ChainingRodShaped	5	3.32415	0.5	-28.2724	42.3067	0	0.977844	-0.209336	0	6	None
ChainingRodShaped	6	3.4347	0.5	-32.5547	43.2234	0	0.977844	-0.209336	0	None	5
ChainingRodShaped	11	2.89871	0.5	10.2769	25.6508	0	0.0800421	-0.996791	0	None	None
ChainingRodShaped	13	3.72546	0.5	10.9735	29.2719	0	0.172414	-0.985025	0	None	None
ChainingRodShaped	12	2.86537	0.5	9.91911	29.5031	0	0.172366	-0.985033	0	None	None
ChainingRodShaped	14	3.06865	0.5	10.8021	33.3978	0	0.275766	-0.961225	0	None	None
