cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	7325	2.18908	0.5	188.457	-63.2338	0	0.762337	-0.64718	0	7326	None
ChainingRodShaped	7469	2.13803	0.5	55.1365	11.7208	0	-0.192037	-0.981388	0	None	None
ChainingRodShaped	2993	4.94532	0.5	50.2567	-1.00314	0	0.818285	0.574812	0	None	None
ChainingRodShaped	3821	4.54072	0.5	-17.0859	135.158	0	0.65511	0.755534	0	3822	4984
ChainingRodShaped	2713	4.80738	0.5	56.6211	48.036	0	0.0445271	0.999008	0	None	None
ChainingRodShaped	5113	3.57824	0.5	37.2963	-14.2734	0	-0.888896	-0.458108	0	5114	7506
ChainingRodShaped	5169	3.34943	0.5	33.5834	-14.2676	0	0.99932	0.0368749	0	None	None
ChainingRodShaped	5499	2.9575	0.5	58.9127	35.5072	0	0.949597	-0.313475	0	None	None
ChainingRodShaped	5767	2.69134	0.5	-12.0945	97.3785	0	0.475289	0.87983	0	None	None
ChainingRodShaped	3311	4.97686	0.5	22.0535	-3.11522	0	0.581456	-0.813578	0	None	None
ChainingRodShaped	2569	4.59942	0.5	-86.6315	-3.28418	0	0.993593	0.113014	0	5635	4894
ChainingRodShaped	1855	4.89306	0.5	74.3317	83.1022	0	-0.549164	-0.835715	0	3833	4362
ChainingRodShaped	6687	2.5973	0.5	11.9166	99.3364	0	-0.0732207	0.997316	0	None	None
ChainingRodShaped	7627	2.1294	0.5	24.9861	78.2902	0	0.617738	-0.786384	0	None	None
ChainingRodShaped	6455	2.87218	0.5	-43.1582	93.5322	0	-0.682932	-0.730482	0	None	None
ChainingRodShaped	4797	3.35834	0.5	42.3621	32.1319	0	-0.998013	0.0630145	0	None	None
ChainingRodShaped	7651	2.07705	0.5	58.9553	-42.5585	0	0.57781	0.816171	0	7652	4786
ChainingRodShaped	5213	4.71222	0.5	-6.65287	-17.6505	0	0.832506	0.554016	0	None	None
ChainingRodShaped	4895	3.20397	0.5	-8.19855	9.58715	0	-0.631632	-0.775268	0	None	None
ChainingRodShaped	5809	2.75513	0.5	14.3008	-1.18769	0	-0.303774	-0.952744	0	None	None
ChainingRodShaped	2195	4.23106	0.5	-94.889	89.9326	0	0.170727	-0.985318	0	5103	5322
ChainingRodShaped	5147	4.05965	0.5	59.7047	50.2488	0	-0.78963	0.613583	0	None	None
ChainingRodShaped	5237	3.1947	0.5	52.834	67.9286	0	0.751005	0.660296	0	None	None
ChainingRodShaped	5383	3.29936	0.5	30.5157	90.8854	0	0.968634	0.24849	0	None	None
ChainingRodShaped	7285	2.1851	0.5	67.1542	138.837	0	0.78428	-0.620408	0	7286	2390
ChainingRodShaped	6071	3.26346	0.5	40.9573	83.8343	0	0.745422	0.666593	0	None	None
ChainingRodShaped	5415	3.35015	0.5	62.195	16.1504	0	-0.205451	-0.978667	0	5416	5480
ChainingRodShaped	7473	2.1461	0.5	29.2574	-15.2197	0	0.827211	-0.561891	0	None	None
ChainingRodShaped	3675	4.02053	0.5	15.7394	-6.33804	0	0.988471	0.151409	0	None	None
ChainingRodShaped	7471	2.29837	0.5	59.3269	34.3389	0	0.946413	-0.322958	0	None	None
ChainingRodShaped	5057	3.50023	0.5	-70.4589	53.6196	0	0.118352	0.992972	0	5058	6428
ChainingRodShaped	5043	4.91939	0.5	-17.0515	2.63813	0	-0.20514	-0.978733	0	None	None
ChainingRodShaped	5405	4.46243	0.5	23.4468	27.228	0	0.763132	-0.646242	0	None	None
