cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	7437	4.34199	0.5	5.74024	-74.1654	0	-0.763936	-0.645292	0	15207	None
ChainingRodShaped	19917	3.95162	0.5	83.0154	-45.3385	0	-0.132253	-0.991216	0	19918	None
ChainingRodShaped	32671	3.81808	0.5	16.252	-87.7541	0	0.856559	-0.516049	0	None	None
ChainingRodShaped	38725	3.28928	0.5	56.3145	146.228	0	0.47759	0.878583	0	None	None
ChainingRodShaped	15185	4.88061	0.5	-71.182	17.2199	0	-0.685994	0.727607	0	15186	None
ChainingRodShaped	44025	2.9435	0.5	35.4128	43.6149	0	-0.953203	-0.302331	0	None	None
ChainingRodShaped	25531	4.05961	0.5	-65.9284	60.1562	0	0.751726	-0.659475	0	25532	None
ChainingRodShaped	33921	3.38339	0.5	-17.407	92.741	0	0.376142	0.926562	0	None	None
ChainingRodShaped	33935	4.1327	0.5	24.1365	38.6759	0	0.744192	-0.667965	0	None	None
ChainingRodShaped	16561	3.95306	0.5	-9.04403	54.4505	0	-0.33231	0.94317	0	16562	None
ChainingRodShaped	17689	4.38909	0.5	-37.8105	-65.1004	0	-0.214133	-0.976804	0	17690	None
ChainingRodShaped	23909	3.65107	0.5	27.1436	171.865	0	-0.148009	0.988986	0	23910	None
ChainingRodShaped	30053	4.14749	0.5	-25.9293	-79.1174	0	0.881846	0.471537	0	None	None
ChainingRodShaped	41423	2.93892	0.5	16.1313	-57.119	0	0.311325	-0.950304	0	None	None
ChainingRodShaped	40223	3.44654	0.5	-56.5151	-20.7158	0	0.222902	-0.974841	0	None	None
ChainingRodShaped	29845	3.93872	0.5	68.252	-22.7701	0	0.358224	0.933636	0	None	None
ChainingRodShaped	40703	2.23001	0.5	-7.33384	40.1604	0	0.272243	-0.962229	0	40704	None
ChainingRodShaped	37045	2.39469	0.5	-54.8546	-53.5709	0	0.56723	-0.82356	0	37046	None
ChainingRodShaped	45043	2.42107	0.5	-39.6429	125.63	0	0.177679	0.984089	0	None	None
ChainingRodShaped	31069	3.00224	0.5	84.3518	-41.0345	0	-0.110899	-0.993832	0	31070	None
ChainingRodShaped	45109	2.17195	0.5	-35.9259	46.7723	0	-0.594627	0.804002	0	45110	None
ChainingRodShaped	14297	4.65011	0.5	-44.1488	-26.1509	0	-0.0454928	-0.998965	0	48425	None
ChainingRodShaped	35723	3.29758	0.5	-91.949	113.774	0	-0.76334	0.645997	0	None	None
ChainingRodShaped	15205	4.25962	0.5	61.98	-3.68894	0	0.490191	0.871615	0	15206	None
ChainingRodShaped	15781	4.83403	0.5	-12.0726	-5.05861	0	-0.151292	-0.988489	0	15782	None
