cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	7437	2.62504	0.5	1.93255	-18.6577	0	-0.0777021	-0.996977	0	7438	None
ChainingRodShaped	6479	3.66608	0.5	47.8369	-5.93641	0	0.245229	-0.969465	0	6480	None
ChainingRodShaped	8737	4.01824	0.5	10.8316	-11.5429	0	-0.483439	-0.875378	0	None	None
ChainingRodShaped	7679	4.52479	0.5	30.8773	82.7117	0	0.174665	0.984628	0	None	None
ChainingRodShaped	5105	4.35813	0.5	-38.4118	29.0493	0	-0.296234	0.955116	0	5106	None
ChainingRodShaped	8111	4.71898	0.5	39.1145	50.7902	0	-0.974312	-0.225203	0	None	None
ChainingRodShaped	6335	3.46736	0.5	-43.2765	52.3516	0	-0.32841	-0.944535	0	6336	None
ChainingRodShaped	9701	2.94042	0.5	-7.12129	57.4733	0	0.238604	0.971117	0	None	None
ChainingRodShaped	9469	2.80606	0.5	18.0731	46.1409	0	0.0133724	-0.999911	0	None	None
ChainingRodShaped	6453	3.91714	0.5	-0.982742	51.6353	0	0.0188398	0.999823	0	6454	None
ChainingRodShaped	4669	4.28078	0.5	-19.8245	-8.08191	0	-0.0885038	-0.996076	0	8053	None
ChainingRodShaped	9205	2.66452	0.5	17.224	102.663	0	0.169212	0.98558	0	9206	None
ChainingRodShaped	8977	4.0112	0.5	-18.6073	-4.82271	0	-0.0832185	-0.996531	0	None	None
ChainingRodShaped	8277	3.94003	0.5	-0.176457	-2.77007	0	0.2653	-0.964166	0	None	None
ChainingRodShaped	9811	3.23922	0.5	-33.684	17.3379	0	0.322826	-0.946458	0	None	None
ChainingRodShaped	6673	4.64421	0.5	37.5869	6.56171	0	0.956313	0.292345	0	None	None
ChainingRodShaped	6449	3.14056	0.5	-3.70386	39.4953	0	0.115618	-0.993294	0	6450	None
ChainingRodShaped	5445	4.95833	0.5	-33.6277	6.87308	0	0.932404	-0.361417	0	9339	None
