cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	7437	3.72705	0.5	1.52371	-54.6792	0	-0.623251	-0.782022	0	15207	None
ChainingRodShaped	19917	2.73427	0.5	68.0255	-30.9308	0	0.017412	-0.999848	0	19918	None
ChainingRodShaped	18705	4.1495	0.5	14.3793	-55.1269	0	-0.178814	-0.983883	0	None	None
ChainingRodShaped	20097	3.51209	0.5	45.2752	122.158	0	0.384938	0.922943	0	None	None
ChainingRodShaped	15185	3.51403	0.5	-59.0532	23.0271	0	-0.481747	0.87631	0	15186	None
ChainingRodShaped	16967	4.94099	0.5	36.0331	52.4931	0	-0.506933	-0.861986	0	None	None
ChainingRodShaped	25531	2.2618	0.5	-57.0324	56.1142	0	0.226483	-0.974015	0	25532	None
ChainingRodShaped	21439	3.6929	0.5	-13.3455	77.249	0	0.153234	0.98819	0	None	None
ChainingRodShaped	17911	4.08806	0.5	20.3816	44.4362	0	0.66057	-0.750765	0	None	None
ChainingRodShaped	16561	2.94988	0.5	-6.41471	52.0845	0	-0.199255	0.979948	0	16562	None
ChainingRodShaped	17689	3.08019	0.5	-27.5402	-43.2629	0	0.15308	-0.988214	0	17690	None
ChainingRodShaped	23909	2.33668	0.5	21.7441	145.312	0	0.00824522	0.999966	0	23910	None
ChainingRodShaped	12393	4.74763	0.5	-24.8573	-50.3079	0	0.244655	-0.96961	0	None	None
ChainingRodShaped	23825	2.8309	0.5	6.17315	-40.835	0	0.514463	-0.857513	0	None	None
ChainingRodShaped	26697	2.29844	0.5	-45.9168	-7.76078	0	0.206063	-0.978539	0	None	None
ChainingRodShaped	12047	4.77758	0.5	56.8756	-16.3153	0	0.960563	0.278063	0	None	None
ChainingRodShaped	6449	4.50193	0.5	-7.81635	42.8687	0	0.231079	-0.972935	0	16437	None
ChainingRodShaped	11205	4.33885	0.5	-44.5313	-28.7041	0	0.701727	-0.712446	0	25905	None
ChainingRodShaped	19125	3.35443	0.5	-34.2327	105.757	0	0.424135	0.905599	0	None	None
ChainingRodShaped	9869	4.73587	0.5	68.8154	-24.4234	0	0.0222321	-0.999753	0	9870	None
ChainingRodShaped	8813	4.21911	0.5	-25.9679	42.5428	0	-0.143755	0.989613	0	8814	None
ChainingRodShaped	14297	3.46107	0.5	-34.4559	-14.404	0	-0.0574432	-0.998349	0	14298	None
ChainingRodShaped	18105	3.92151	0.5	-70.7669	97.4128	0	-0.72124	0.692686	0	None	None
ChainingRodShaped	15205	3.18652	0.5	45.4984	-0.715524	0	0.555293	0.831655	0	15206	None
ChainingRodShaped	15781	3.43922	0.5	-9.34011	5.14107	0	0.0314412	-0.999506	0	15782	None
ChainingRodShaped	20927	3.72245	0.5	27.9944	33.6139	0	0.607613	-0.794233	0	None	None
ChainingRodShaped	13617	3.21879	0.5	99.9216	41.7136	0	0.984086	-0.177692	0	13618	None
ChainingRodShaped	24545	2.23371	0.5	65.8406	-5.91915	0	0.148567	-0.988902	0	24546	None
ChainingRodShaped	16779	3.30326	0.5	4.82322	12.0301	0	0.123606	-0.992331	0	16780	None
ChainingRodShaped	20495	4.01169	0.5	32.3049	-53.3398	0	-0.558005	-0.829838	0	None	None
ChainingRodShaped	20475	4.12629	0.5	-22.7536	20.2035	0	0.0594633	-0.99823	0	None	None
ChainingRodShaped	19207	3.0773	0.5	-5.74801	32.4005	0	0.255132	-0.966906	0	19208	None
ChainingRodShaped	16907	3.75385	0.5	8.91846	134.327	0	-0.176	0.98439	0	None	None
ChainingRodShaped	17663	3.67755	0.5	38.8259	56.8205	0	-0.491185	-0.871055	0	None	None
ChainingRodShaped	26055	2.23601	0.5	-4.24109	-1.27732	0	-0.290397	-0.956906	0	None	None
ChainingRodShaped	19355	3.8744	0.5	89.9907	-24.054	0	-0.633989	-0.773342	0	None	None
ChainingRodShaped	13103	3.6902	0.5	-82.7503	-11.0709	0	-0.759772	0.650189	0	13104	None
ChainingRodShaped	21339	3.17461	0.5	-61.8818	37.0493	0	-0.941621	-0.336675	0	None	None
ChainingRodShaped	15045	4.86425	0.5	-43.2299	-29.0709	0	0.708775	-0.705435	0	None	None
ChainingRodShaped	23423	3.34768	0.5	61.3761	52.3339	0	0.867213	-0.497938	0	None	None
ChainingRodShaped	5043	4.8555	0.5	-12.6402	26.7545	0	0.324433	-0.945909	0	22917	None
ChainingRodShaped	21157	3.59884	0.5	67.0824	110.37	0	0.191321	0.981527	0	None	None
ChainingRodShaped	10525	4.1813	0.5	29.1166	66.2662	0	-0.428123	-0.90372	0	10526	None
ChainingRodShaped	21151	3.10441	0.5	-104.072	13.6913	0	0.987526	0.157459	0	None	None
ChainingRodShaped	26669	2.20335	0.5	-0.846958	-61.894	0	0.14709	-0.989123	0	None	None
ChainingRodShaped	18229	3.82589	0.5	-57.7868	33.6739	0	-0.995259	-0.0972581	0	None	None
ChainingRodShaped	19441	3.59541	0.5	94.0402	-16.2439	0	0.948294	-0.317393	0	None	None
ChainingRodShaped	27813	2.00145	0.5	-89.8862	83.0877	0	0.832803	0.55357	0	None	None
