cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	7437	2.22431	0.5	1.70093	-5.28305	0	-0.0515493	-0.99867	0	7438	None
ChainingRodShaped	6479	2.93492	0.5	42.3329	1.57029	0	0.26527	-0.964174	0	6480	None
ChainingRodShaped	6391	4.76425	0.5	9.26304	-0.19701	0	-0.529113	-0.848552	0	None	None
ChainingRodShaped	7679	2.76051	0.5	28.1956	71.1668	0	-0.121457	0.992597	0	None	None
ChainingRodShaped	5105	3.74674	0.5	-34.9378	31.2796	0	-0.423225	0.906025	0	5106	None
ChainingRodShaped	8111	2.44846	0.5	36.9484	49.8696	0	-0.998876	0.0473932	0	None	None
ChainingRodShaped	6335	2.86074	0.5	-37.8265	51.5043	0	-0.376274	-0.926509	0	6336	None
ChainingRodShaped	7421	3.557	0.5	-6.54896	51.6325	0	0.283316	0.959027	0	None	None
ChainingRodShaped	7249	3.81064	0.5	18.4934	47.5263	0	-0.313331	-0.949644	0	None	None
ChainingRodShaped	6453	3.08221	0.5	0.0437629	51.6879	0	-0.0301361	0.999546	0	6454	None
ChainingRodShaped	4669	3.79599	0.5	-17.3967	0.0524935	0	-0.113678	-0.993518	0	8053	None
ChainingRodShaped	5471	4.62841	0.5	15.3194	85.8065	0	0.254046	0.967192	0	5472	None
ChainingRodShaped	5177	4.76362	0.5	-15.5755	7.9326	0	-0.163011	-0.986624	0	None	None
ChainingRodShaped	8277	2.1778	0.5	-0.414358	8.90614	0	0.266571	-0.963815	0	None	None
ChainingRodShaped	7673	3.29872	0.5	-30.7624	24.5272	0	0.403118	-0.915148	0	None	None
ChainingRodShaped	6673	3.38421	0.5	31.5703	14.4221	0	0.999985	-0.00547679	0	None	None
ChainingRodShaped	6449	2.64552	0.5	-2.93335	39.0711	0	0.0940083	-0.995571	0	6450	None
ChainingRodShaped	5445	4.0788	0.5	-30.4968	15.2297	0	0.960519	-0.278213	0	5446	None
ChainingRodShaped	7965	2.81532	0.5	-23.9012	63.6279	0	0.709206	0.705001	0	None	None
ChainingRodShaped	4909	4.52465	0.5	42.2253	5.59878	0	0.269237	-0.963074	0	8451	None
