cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	3670	4.73273	0.5	3.64332	-18.8285	0	0.160449	0.987044	0	None	None
ChainingRodShaped	7304	2.1666	0.5	-268.727	5.82643	0	-0.926387	0.376572	0	7305	None
ChainingRodShaped	2774	4.54178	0.5	24.8005	112.54	0	0.173666	0.984805	0	5482	1995
ChainingRodShaped	2684	4.8468	0.5	32.4453	18.0335	0	-0.867884	-0.496767	0	None	None
ChainingRodShaped	4454	4.41717	0.5	22.5069	-7.96358	0	0.176082	-0.984376	0	None	None
ChainingRodShaped	3608	4.49558	0.5	73.3256	-5.17904	0	-0.362889	-0.931832	0	6428	3319
ChainingRodShaped	3908	4.94049	0.5	14.4169	-15.3244	0	0.99917	0.0407247	0	None	None
ChainingRodShaped	4950	3.77314	0.5	35.155	37.2562	0	0.952233	0.305371	0	None	None
ChainingRodShaped	6712	2.49309	0.5	-20.2227	27.9867	0	0.999674	0.0255492	0	None	None
ChainingRodShaped	3580	3.94389	0.5	-90.5999	-2.10554	0	0.97668	-0.214699	0	3581	6955
ChainingRodShaped	4498	3.70315	0.5	20.0131	73.1589	0	0.921084	-0.389364	0	None	None
ChainingRodShaped	3826	3.46418	0.5	75.123	80.8695	0	0.742913	-0.669388	0	3827	5153
ChainingRodShaped	5884	2.97375	0.5	-87.4433	12.9042	0	-0.939918	0.341399	0	None	None
ChainingRodShaped	4822	4.15932	0.5	34.0052	23.4851	0	0.927055	-0.374926	0	None	None
ChainingRodShaped	4610	3.32126	0.5	-0.595186	108.674	0	-0.0827425	0.996571	0	4611	5227
ChainingRodShaped	4088	4.19198	0.5	24.0477	15.9614	0	-0.951778	-0.306788	0	None	None
ChainingRodShaped	4018	4.47108	0.5	23.8408	69.7907	0	0.551596	-0.834111	0	None	None
ChainingRodShaped	7548	2.05362	0.5	-108.631	93.4838	0	-0.843669	0.536863	0	7549	4967
ChainingRodShaped	5870	3.0973	0.5	-26.5762	50.6483	0	0.942979	-0.332852	0	None	None
ChainingRodShaped	6414	2.64861	0.5	-7.82091	0.093972	0	0.965418	0.260708	0	None	None
