cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	21094	4.83142	0.5	370.073	295.477	0	0.994418	-0.105516	0	33000	None
ChainingRodShaped	18594	4.98088	0.5	-132.7	31.7012	0	0.92535	0.379114	0	None	None
ChainingRodShaped	30256	3.32206	0.5	-140.316	53.6413	0	0.885584	0.464478	0	None	None
ChainingRodShaped	44968	2.20976	0.5	168.217	15.2341	0	-0.240175	0.97073	0	44969	32985
ChainingRodShaped	36158	3.70615	0.5	-151.952	20.4228	0	-0.779566	-0.626321	0	None	None
ChainingRodShaped	33586	3.01688	0.5	153.728	187.191	0	0.107289	-0.994228	0	33587	42589
ChainingRodShaped	45794	2.08448	0.5	8.21983	-51.6065	0	0.885208	0.465196	0	45795	44459
ChainingRodShaped	25082	4.84823	0.5	-139.954	79.1422	0	-0.864257	0.50305	0	None	None
ChainingRodShaped	29782	4.93828	0.5	-123.972	33.2251	0	0.979048	-0.203629	0	None	None
ChainingRodShaped	16368	4.98808	0.5	-120.79	105.874	0	-0.919113	-0.393993	0	None	None
ChainingRodShaped	21496	4.63551	0.5	-60.028	256.582	0	-0.764603	-0.644502	0	34768	42105
ChainingRodShaped	38998	2.5007	0.5	-98.3469	44.5118	0	-0.677584	0.735445	0	None	None
ChainingRodShaped	34130	2.92069	0.5	-85.0732	111.126	0	-0.983114	-0.182994	0	None	None
ChainingRodShaped	28756	4.29438	0.5	58.033	-163.482	0	-0.969581	-0.24477	0	28757	21983
ChainingRodShaped	43182	2.48508	0.5	-65.5983	-42.2383	0	-0.904137	0.427243	0	None	None
ChainingRodShaped	23784	3.70404	0.5	-21.2018	362.694	0	0.881574	0.472045	0	42652	26223
ChainingRodShaped	38330	3.07962	0.5	-128.116	73.9033	0	-0.628666	-0.777675	0	None	None
ChainingRodShaped	28454	3.29603	0.5	-62.5929	108.055	0	-0.983887	0.178789	0	None	None
ChainingRodShaped	35604	2.92041	0.5	120.032	72.5945	0	0.438146	0.898904	0	35605	42253
ChainingRodShaped	34194	3.30992	0.5	89.7123	137.275	0	-0.372017	0.928226	0	34195	16847
ChainingRodShaped	31146	3.75141	0.5	-65.8684	110.693	0	-0.988061	0.154064	0	None	None
ChainingRodShaped	34630	3.25703	0.5	-89.5127	-68.6676	0	-0.110496	-0.993877	0	None	None
ChainingRodShaped	27282	3.84526	0.5	-147.268	40.4682	0	0.0726106	0.99736	0	None	None
ChainingRodShaped	22446	4.74237	0.5	-146.392	59.6106	0	0.455667	-0.89015	0	None	None
ChainingRodShaped	29128	3.53219	0.5	-39.5554	-169.145	0	0.577621	-0.816305	0	29129	34571
ChainingRodShaped	24228	3.84996	0.5	48.6887	61.2813	0	-0.0205895	-0.999788	0	None	None
ChainingRodShaped	26340	4.19932	0.5	-80.0551	25.049	0	-0.0383698	0.999264	0	None	None
ChainingRodShaped	46318	2.02294	0.5	-45.1111	12.5433	0	-0.263995	-0.964524	0	None	None
ChainingRodShaped	36928	3.3148	0.5	62.6121	-85.524	0	-0.999999	0.00139197	0	36929	29865
ChainingRodShaped	24204	3.90888	0.5	52.4947	29.6883	0	0.0147225	-0.999892	0	None	None
ChainingRodShaped	18054	4.56044	0.5	21.356	187.813	0	-0.098575	0.99513	0	38082	25815
ChainingRodShaped	27506	4.76634	0.5	46.5385	50.602	0	0.277958	-0.960593	0	None	None
ChainingRodShaped	32532	4.37623	0.5	-24.419	47.7177	0	0.364642	-0.931148	0	None	None
ChainingRodShaped	30510	3.49691	0.5	41.7255	253.872	0	0.955231	0.295862	0	30511	46445
ChainingRodShaped	30224	3.17625	0.5	-13.5254	24.192	0	-0.919684	0.392659	0	None	None
ChainingRodShaped	19836	4.50925	0.5	254.196	58.3961	0	-0.437957	0.898996	0	35990	14683
ChainingRodShaped	39168	2.49069	0.5	-80.5047	93.421	0	-0.795498	0.605957	0	None	None
ChainingRodShaped	43930	2.34068	0.5	-84.9233	-38.5229	0	-0.617852	-0.786294	0	None	None
ChainingRodShaped	29550	4.20901	0.5	-177.385	-18.2676	0	-0.786064	-0.618146	0	29551	35357
