cell_type	cell_id	length	radius	pos_x	pos_y	pos_z	ori_x	ori_y	ori_z	lower_link	upper_link
ChainingRodShaped	172	3.4389	0.5	68.8598	140.064	0	0.369626	0.929181	0	173	None
ChainingRodShaped	182	4.23921	0.5	-37.5213	32.1732	0	-0.919737	0.392534	0	None	None
ChainingRodShaped	204	3.47107	0.5	-39.9691	36.3383	0	-0.832385	-0.554198	0	None	None
ChainingRodShaped	192	3.12952	0.5	31.384	45.8553	0	0.369629	0.929179	0	193	213
ChainingRodShaped	236	2.60031	0.5	-38.6232	34.8211	0	-0.953344	0.301887	0	None	None
ChainingRodShaped	152	3.38674	0.5	55.111	105.501	0	0.369627	0.92918	0	248	165
ChainingRodShaped	194	3.75281	0.5	14.9559	4.55844	0	0.369629	0.929179	0	195	137
ChainingRodShaped	116	4.51547	0.5	-37.3918	41.2813	0	-0.993049	-0.1177	0	None	None
ChainingRodShaped	254	2.10827	0.5	-39.3637	34.0129	0	-0.953438	0.301588	0	None	None
ChainingRodShaped	144	4.7556	0.5	-29.0798	44.0302	0	-0.893497	0.449069	0	None	None
ChainingRodShaped	184	2.92822	0.5	41.9553	72.43	0	0.369625	0.929181	0	185	217
ChainingRodShaped	226	2.672	0.5	-33.6208	39.7369	0	-0.768714	-0.639593	0	None	None
ChainingRodShaped	160	4.49301	0.5	-29.5301	51.2079	0	-0.859748	0.510718	0	None	None
ChainingRodShaped	190	3.75772	0.5	6.09696	-17.7114	0	0.369627	0.92918	0	191	231
ChainingRodShaped	118	4.92297	0.5	-26.6009	33.9194	0	-0.621203	-0.78365	0	None	None
ChainingRodShaped	148	4.47602	0.5	62.0105	122.846	0	0.369626	0.929181	0	149	207
ChainingRodShaped	188	3.90595	0.5	-29.7621	45.4784	0	-0.894548	0.446971	0	None	None
ChainingRodShaped	110	4.67988	0.5	-28.333	47.9811	0	-0.609371	0.792886	0	None	None
ChainingRodShaped	232	2.88465	0.5	24.5978	28.7962	0	0.369632	0.929178	0	233	163
ChainingRodShaped	220	3.3944	0.5	47.3449	85.9785	0	0.369626	0.92918	0	221	157
ChainingRodShaped	234	2.47459	0.5	-25.6226	48.6419	0	-0.901543	0.43269	0	None	None
ChainingRodShaped	104	4.78448	0.5	-30.876	30.2414	0	-0.961256	-0.275658	0	None	None
ChainingRodShaped	186	3.43296	0.5	-33.9077	35.6663	0	-0.969823	-0.243809	0	None	None
ChainingRodShaped	134	4.66572	0.5	-36.6941	36.9117	0	-0.905017	-0.425375	0	None	None
ChainingRodShaped	208	2.83002	0.5	-2.13967	-38.4169	0	0.369627	0.92918	0	209	225
ChainingRodShaped	112	4.80833	0.5	-20.8464	43.8072	0	-0.539605	-0.841918	0	None	None
ChainingRodShaped	96	4.82524	0.5	-25.9135	39.117	0	-0.99901	-0.0444772	0	None	None
ChainingRodShaped	170	4.31902	0.5	-22.9504	35.5311	0	-0.884769	-0.466029	0	None	None
ChainingRodShaped	178	3.3315	0.5	11.795	-3.38741	0	0.369628	0.92918	0	179	195
ChainingRodShaped	120	4.7902	0.5	-21.3501	45.1547	0	-0.565576	-0.824696	0	None	None
ChainingRodShaped	244	2.32829	0.5	36.746	59.3347	0	0.369625	0.929181	0	245	123
ChainingRodShaped	218	3.48112	0.5	-22.8354	46.2218	0	-0.295226	-0.955427	0	None	None
ChainingRodShaped	228	2.67173	0.5	-33.3729	44.0652	0	-0.148661	-0.988888	0	None	None
ChainingRodShaped	206	3.06291	0.5	65.0946	130.598	0	0.369626	0.929181	0	207	173
ChainingRodShaped	174	3.97296	0.5	-32.4357	43.6094	0	-0.150514	-0.988608	0	None	None
ChainingRodShaped	156	4.09557	0.5	51.0034	95.1754	0	0.369627	0.92918	0	157	249
ChainingRodShaped	222	2.88043	0.5	-29.0032	41.7871	0	-0.861254	0.508175	0	None	None
ChainingRodShaped	180	3.88417	0.5	-31.7955	35.1862	0	-0.96736	-0.253406	0	None	None
ChainingRodShaped	136	4.33371	0.5	18.514	13.5027	0	0.369631	0.929179	0	137	203
ChainingRodShaped	140	4.89182	0.5	2.33313	-27.1731	0	0.369627	0.92918	0	224	191
ChainingRodShaped	154	4.88695	0.5	-35.1942	36.5265	0	-0.903015	-0.429608	0	None	None
ChainingRodShaped	164	3.61468	0.5	58.3226	113.575	0	0.369626	0.929181	0	165	149
